,unit_id,topic,text,jobids,majority,agreement,NK,NPR,AM,KN,SH,NR,JE,WA,GPT
1864,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-230-D66,CivilRights,"Lijsttrekkers Stoffer (SGP) en Bikker (ChristenUnie) liepen in Den Haag mee met anti-abortusbetogers, in de jaarlijkse Mars voor het Leven.**D66-leider** **Jetten** was ook naar Den Haag gekomen, maar dan om vrouwen te steunen die voor het recht op abortus betoogden.In Nieuwsuur was NSC-lijsttrekker Omtzigt te gast.","513,513",L,1.0,,,,L,L,,,,
1865,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-30-D66,Environment,22:17Wilders en **Jetten** botsen over duurzaamheidPVV-leider Wilders vindt dat D66-voorman Jetten in zijn rol als demissionair klimaatminister verantwoordelijk is voor te strenge regels voor duurzaamheid.,"611,611",L,1.0,L,,L,,,,,,
1866,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-30-PVV,Environment,22:17**Wilders** en Jetten botsen over duurzaamheidPVV-leider Wilders vindt dat D66-voorman Jetten in zijn rol als demissionair klimaatminister verantwoordelijk is voor te strenge regels voor duurzaamheid.,"611,611",R,1.0,R,,R,,,,,,
1867,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-31-D66,Environment,"Wilders en Jetten botsen over duurzaamheidPVV-leider Wilders vindt dat **D66-voorman** **Jetten** in zijn rol als demissionair klimaatminister verantwoordelijk is voor te strenge regels voor duurzaamheid.Hij heeft het over ""de duurzaamheidsideologie"" van Jetten.","611,611",L,1.0,L,,L,,,,,,
1868,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-31-PVV,Environment,"Wilders en Jetten botsen over duurzaamheid**PVV-leider** **Wilders** vindt dat D66-voorman Jetten in zijn rol als demissionair klimaatminister verantwoordelijk is voor te strenge regels voor duurzaamheid.Hij heeft het over ""de duurzaamheidsideologie"" van Jetten.","611,611",R,1.0,R,,R,,,,,,
1869,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-32-D66,Environment,"PVV-leider Wilders vindt dat D66-voorman Jetten in zijn rol als demissionair klimaatminister verantwoordelijk is voor te strenge regels voor duurzaamheid.Hij heeft het over ""de duurzaamheidsideologie"" van **Jetten**.""Je moet wel eerst een dak hebben voor je een zonnepaneel kunt leggen"", zegt Wilders in het debat over de woningnood.","611,611",L,1.0,L,,L,,,,,,
1870,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-38-PVV,Immigration,"Jetten richt zijn pijlen in dit debat op VVD-leider Yesilgöz.Eerst wijst hij op de, in zijn ogen ""flirt met de **PVV**"".Enige tijd geleden zei Yesilgöz dat ze samenwerking met de PVV niet uitsloot, zoals haar voorganger Rutte wel deed, en nu zegt ze dat ze het met Wilders eens is dat immigratie een oorzaak is van de woningnood.","537,537",R,1.0,R,,R,,,,,,
1871,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-39-PVV,Immigration,"Eerst wijst hij op de, in zijn ogen ""flirt met de PVV"".Enige tijd geleden zei Yesilgöz dat ze samenwerking met de **PVV** niet uitsloot, zoals haar voorganger Rutte wel deed, en nu zegt ze dat ze het met **Wilders** eens is dat immigratie een oorzaak is van de woningnood.Daarna valt Jetten Yesilgöz aan op de rente op de studieschuld.","537,537",R,1.0,R,,R,,,,,,
1872,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-39-VVD,Immigration,"Eerst wijst hij op de, in zijn ogen ""flirt met de PVV"".Enige tijd geleden zei **Yesilgöz** dat ze samenwerking met de PVV niet uitsloot, zoals haar voorganger Rutte wel deed, en nu zegt ze dat ze het met Wilders eens is dat immigratie een oorzaak is van de woningnood.Daarna valt Jetten Yesilgöz aan op de rente op de studieschuld.","537,537",R,1.0,R,,R,,,,,,
1873,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-40-VVD,Immigration,"Enige tijd geleden zei Yesilgöz dat ze samenwerking met de PVV niet uitsloot, zoals haar voorganger Rutte wel deed, en nu zegt ze dat ze het met Wilders eens is dat immigratie een oorzaak is van de woningnood.Daarna valt Jetten **Yesilgöz** aan op de rente op de studieschuld.De VVD stemde als enige coalitiepartij tegen het bevriezen van de rente op die leningen.","537,537",R,1.0,R,,R,,,,,,
1874,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-52-Overig,Immigration,"Voor dat laatste is ook BBB te porren, net als GroenLinks-PvdA, die dus niet bij dit debat aanwezig is.**PVV-lijsttrekker** Wilders vindt eveneens dat er meer gebouwd moet worden, maar betrekt ook zijn anti-immigratiestandpunt erbij.Hij vindt dat statushouders te snel een huis krijgen en dat ""Nederlanders te lang moeten wachten"".","550,550",R,1.0,R,,R,,,,,,
1875,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-52-PVV,Immigration,"Voor dat laatste is ook BBB te porren, net als GroenLinks-PvdA, die dus niet bij dit debat aanwezig is.**PVV-lijsttrekker** **Wilders** vindt eveneens dat er meer gebouwd moet worden, maar betrekt ook zijn anti-immigratiestandpunt erbij.Hij vindt dat statushouders te snel een huis krijgen en dat ""Nederlanders te lang moeten wachten"".","537,537",R,1.0,R,,R,,,,,,
1876,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-54-Overig,Immigration,"Hij vindt dat statushouders te snel een huis krijgen en dat ""Nederlanders te lang moeten wachten"".Ook **VVD-lijsttrekker** Yesilgöz vindt dat de immigratie het moeilijker maakt.In de ogen van lijsttrekker Marijnissen van de SP is ""woningnood geen natuurverschijnsel"", maar komt het doordat het te veel aan de markt is overgelaten.","537,537",R,1.0,R,,R,,,,,,
1877,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-54-VVD,Immigration,"Hij vindt dat statushouders te snel een huis krijgen en dat ""Nederlanders te lang moeten wachten"".Ook **VVD-lijsttrekker** **Yesilgöz** vindt dat de immigratie het moeilijker maakt.In de ogen van lijsttrekker Marijnissen van de SP is ""woningnood geen natuurverschijnsel"", maar komt het doordat het te veel aan de markt is overgelaten.","537,537",R,1.0,R,,R,,,,,,
1878,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-81-D66,Environment,"Bij de klimaatmars in Amsterdam waren vandaag behalve tienduizenden betogers ook een aantal lijsttrekkers aanwezig.Rob **Jetten** (**D66**), Frans Timmermans (GroenLinks-PvdA), Esther Ouwehand (PvdD), Laurens Dassen (Volt), Lilian Marijnissen (SP), Edson Olf (Bij1) en Gerard van Hooft (50Plus) gingen met elkaar in debat.De mars werd georganiseerd door negen organisaties, die zich hadden verenigd onder de naam Klimaatcrisis Coalitie.","611,611",L,1.0,L,,L,,,,,,
1879,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-81-GL/PvdA,Environment,"Bij de klimaatmars in Amsterdam waren vandaag behalve tienduizenden betogers ook een aantal lijsttrekkers aanwezig.Rob Jetten (D66), Frans **Timmermans** (**GroenLinks-PvdA**), Esther Ouwehand (PvdD), Laurens Dassen (Volt), Lilian Marijnissen (SP), Edson Olf (Bij1) en Gerard van Hooft (50Plus) gingen met elkaar in debat.De mars werd georganiseerd door negen organisaties, die zich hadden verenigd onder de naam Klimaatcrisis Coalitie.","624,623,624",L,1.0,L,,,L,,,L,,
1880,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-81-PvdD,Environment,"Bij de klimaatmars in Amsterdam waren vandaag behalve tienduizenden betogers ook een aantal lijsttrekkers aanwezig.Rob Jetten (D66), Frans Timmermans (GroenLinks-PvdA), Esther **Ouwehand** (**PvdD**), Laurens Dassen (Volt), Lilian Marijnissen (SP), Edson Olf (Bij1) en Gerard van Hooft (50Plus) gingen met elkaar in debat.De mars werd georganiseerd door negen organisaties, die zich hadden verenigd onder de naam Klimaatcrisis Coalitie.","611,611",L,1.0,L,,L,,,,,,
1881,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-81-SP,Environment,"Bij de klimaatmars in Amsterdam waren vandaag behalve tienduizenden betogers ook een aantal lijsttrekkers aanwezig.Rob Jetten (D66), Frans Timmermans (GroenLinks-PvdA), Esther Ouwehand (PvdD), Laurens Dassen (Volt), Lilian **Marijnissen** (SP), Edson Olf (Bij1) en Gerard van Hooft (50Plus) gingen met elkaar in debat.De mars werd georganiseerd door negen organisaties, die zich hadden verenigd onder de naam Klimaatcrisis Coalitie.","611,611",L,1.0,L,,L,,,,,,
1882,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-81-Volt,Environment,"Bij de klimaatmars in Amsterdam waren vandaag behalve tienduizenden betogers ook een aantal lijsttrekkers aanwezig.Rob Jetten (D66), Frans Timmermans (GroenLinks-PvdA), Esther Ouwehand (PvdD), Laurens **Dassen** (**Volt**), Lilian Marijnissen (SP), Edson Olf (Bij1) en Gerard van Hooft (50Plus) gingen met elkaar in debat.De mars werd georganiseerd door negen organisaties, die zich hadden verenigd onder de naam Klimaatcrisis Coalitie.","622,622",L,1.0,,,,L,,,L,,
1883,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-90-VVD,Immigration,"Volgens hem hebben ze hun best gedaan om ""een beetje Telegraaf te zijn, een kop met een kwinkslag of net een andere insteek.""**VVD-leider** **Yesilgöz** begint met een artikel onder de kop: 'Instroom omlaag'.Volgens haar presenteert haar partij daarvoor concrete maatregelen.","537,537",N,0.5,R,,N,,,,,,
1884,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-92-PVV,Immigration,Volgens haar presenteert haar partij daarvoor concrete maatregelen.Ook **PVV-voorman** **Wilders** besteedt aandacht aan dit onderwerp.Hij kiest als kop in grote letters voor 'PVV wil asielstop'.,"537,537",R,1.0,R,,R,,,,,,
1885,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-93-PVV,Immigration,"Ook PVV-voorman Wilders besteedt aandacht aan dit onderwerp.Hij kiest als kop in grote letters voor '**PVV** wil asielstop'.Wilders: ""Mensen moeten snappen wat je wilt"".","537,537",R,1.0,R,,R,,,,,,
1886,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-94-PVV,Immigration,"Hij kiest als kop in grote letters voor 'PVV wil asielstop'.**Wilders**: ""Mensen moeten snappen wat je wilt"".Als het om je portemonnee gaat, moet je bij GroenLinks-PvdA zijn, is de boodschap die lijsttrekker Timmermans met zijn pagina wil overbrengen.","537,537",R,1.0,R,,R,,,,,,
1887,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-95-GL/PvdA,Economic,"Wilders: ""Mensen moeten snappen wat je wilt"".Als het om je portemonnee gaat, moet je bij **GroenLinks-PvdA** zijn, is de boodschap die lijsttrekker **Timmermans** met zijn pagina wil overbrengen.Op de pagina van D66 staat onder meer een cartoon van Jetten als Superman.","650,650,650,650,650,650",L,0.5,L,N,L,L,N,,N,,
1888,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-95-Overig,Economic,"Wilders: ""Mensen moeten snappen wat je wilt"".Als het om je portemonnee gaat, moet je bij GroenLinks-PvdA zijn, is de boodschap die **lijsttrekker** Timmermans met zijn pagina wil overbrengen.Op de pagina van D66 staat onder meer een cartoon van Jetten als Superman.","650,650,650,650,650,650",L,0.5,L,N,L,L,N,,N,,
1889,3dfd13936e23aeb566780a8a1ae0b274e9eef7f58004b15e011b28fa-2-D66,CivilRights,"Voltooid levenDeze week heeft **D66** een gewijzigd Wetsvoorstel voltooid leven gepresenteerd, naar aanleiding van kritiek van diverse onderzoekscommissies en de Raad van State.De timing vlak voor de verkiezingen is niet toevallig.","518,518",L,1.0,,,L,L,,,,,
1890,3dfd13936e23aeb566780a8a1ae0b274e9eef7f58004b15e011b28fa-4-Overig,CivilRights,De timing vlak voor de verkiezingen is niet toevallig.In Trouw (7 november) licht Tweede **Kamerlid** Anne-Marijke Podt de wijzigingen toe:een langere bedenktijd en drie 'stevige' gesprekken.,"518,518",N,1.0,,,N,N,,,,,
1891,3dfd13936e23aeb566780a8a1ae0b274e9eef7f58004b15e011b28fa-4-Overig,Immigration,De timing vlak voor de verkiezingen is niet toevallig.In Trouw (7 november) licht Tweede **Kamerlid** Anne-Marijke Podt de wijzigingen toe:een langere bedenktijd en drie 'stevige' gesprekken.,"542,542",N,1.0,N,,N,,,,,,
1892,3e3b624c9015bbf64ec60991af47b8bfa97f58129e69e1436e51a958-22-D66,Economic,"Er zijn enkele uitzonderingen.Over arbeidskrapte zegt **D66** dat we meer moeten investeren in productiviteit.En NSC, niet meegenomen in het SCP-rapport, schrijft onder meer dat de overheid minder plannen moet maken in sectoren waar er personeelstekorten zijn.","635,635,635",N,0.6666666666666666,L,N,,N,,,,,
1893,3e3b624c9015bbf64ec60991af47b8bfa97f58129e69e1436e51a958-23-NSC,Economic,"Over arbeidskrapte zegt D66 dat we meer moeten investeren in productiviteit.En **NSC**, niet meegenomen in het SCP-rapport, schrijft onder meer dat de overheid minder plannen moet maken in sectoren waar er personeelstekorten zijn.Van Oudenhoven:","635,635,635",N,1.0,N,N,,N,,,,,
1894,3e3cbc3f7b93a801c2173062b0c7c575aa507cd6ebd60b27ab65d43e-3-Overig,Agriculture,"Gerda Verburg (Zwammerdam, 1957) begint haar carrière bij de Christelijke Plattelands Jongeren, stapt in 1982 over naar vakbond CNV en komt in 1998 voor het CDA in de Tweede Kamer waar ze vice-fractievoorzitter wordt.Van 2007 tot 2010 is Verburg **minister** van Landbouw, Natuur en Voedselkwaliteit.Van 2011 tot 2016 is zij ambassadeur bij de Wereldvoedselorganisatie FAO van de VN in Rome.","652,652,652,652",N,1.0,N,,N,N,,N,,,
1895,3e4e21c844e1ca0beb0846fe6344ad0dbdcbc0c96c4e38445af3b0a1-12-BBB,Environment,"Ook die verkiezingsuitslag kreeg veel aandacht vanuit Brussel.Lidstaten vrezen namelijk de opkomst van **BBB-achtige** partijen, omdat die de klimaat- en natuurplannen van de Europese Unie willen tegenhouden.Maar nog voordat de BBB-Statenleden en de Eerste Kamer goed en wel geïnstalleerd waren, dienden de volgende verrassingen zich alweer aan:","566,566,566,566,566,566,566",R,1.0,R,R,R,R,R,R,R,,
1896,3e4e21c844e1ca0beb0846fe6344ad0dbdcbc0c96c4e38445af3b0a1-13-BBB,Environment,"Lidstaten vrezen namelijk de opkomst van BBB-achtige partijen, omdat die de klimaat- en natuurplannen van de Europese Unie willen tegenhouden.Maar nog voordat de **BBB-Statenleden** en de Eerste Kamer goed en wel geïnstalleerd waren, dienden de volgende verrassingen zich alweer aan:de val van het kabinet en de nieuwe partij (NSC)van Pieter Omtzigt.","566,566,566,566,566,566,566",R,1.0,R,R,R,R,R,R,R,,
1897,3e6df0b403953c0e6a984e2c39502af0b0477bfdc7f09ca94c8bf3a6-15-PVV,Immigration,"Hoe brengen zij het eraf?Waren het in het Radio 1-debat van vrijdag vooral VVD (Dilan Yesilgöz) en **PVV** (Geert **Wilders**) die botsten, hier vallen de felle woordenwisselingen op tussen Lahlah en Hermans.De VVD heeft de stelling 'Het woningtekort vereist migratiebeperking' meegenomen.","548,548",N,1.0,N,,N,,,,,,
1898,3e6df0b403953c0e6a984e2c39502af0b0477bfdc7f09ca94c8bf3a6-15-VVD,Immigration,"Hoe brengen zij het eraf?Waren het in het Radio 1-debat van vrijdag vooral **VVD** (Dilan **Yesilgöz**) en PVV (Geert Wilders) die botsten, hier vallen de felle woordenwisselingen op tussen Lahlah en Hermans.De VVD heeft de stelling 'Het woningtekort vereist migratiebeperking' meegenomen.","534,534",N,1.0,,N,N,,,,,,
1899,3e6df0b403953c0e6a984e2c39502af0b0477bfdc7f09ca94c8bf3a6-16-VVD,Immigration,"Waren het in het Radio 1-debat van vrijdag vooral VVD (Dilan Yesilgöz) en PVV (Geert Wilders) die botsten, hier vallen de felle woordenwisselingen op tussen Lahlah en Hermans.De **VVD** heeft de stelling 'Het woningtekort vereist migratiebeperking' meegenomen.Dat vindt Lahlah veel te kort door de bocht, vooral als Hermans ook nog inbrengt dat statushouders voorrang krijgen bij woningtoewijzing.","534,534",N,0.5,,R,N,,,,,,
1900,3e6df0b403953c0e6a984e2c39502af0b0477bfdc7f09ca94c8bf3a6-41-NSC,Immigration,"'Ik verbaas me over die verplichting, dat vind ik niks voor het CDA.'**NSC** heeft zelf een al veelbesproken programmapunt als stelling ingebracht:'Het migratiesaldo terug naar 50 duizend.'","534,534",R,1.0,,R,R,,,,,,
1901,3e7a61003e736d8b85008a07b3408eab41fd63385e2852caa79351ff-12-NSC,Immigration,"'Hier aan de Hogeschool van Den Haag heb je International Business Administration, gaan we dat dan in het Nederlands doen?'Jouke de Vries, voorzitter van de Vereniging van Universiteiten van Nederland, maakt het **NSC** nog wat moeilijker: veel regionale universiteiten en hogescholen zijn nogal afhankelijk van de internationale stroom studenten.Als die worden geweerd, is er een groot risico dat deze onderwijsinstellingen omvallen door de financiële druk.","542,542",R,1.0,R,,R,,,,,,
1902,3e7a61003e736d8b85008a07b3408eab41fd63385e2852caa79351ff-30-VVD,Education,"Paternotte (D66) stelde zich wat gematigder op en wil de rente alleen verlagen voor de leenstelselgeneratie, waarbij hij de praktische bezwaren van zijn partijgenoot Dijkgraaf achterwege laat.Het zijn vooral de voormalige coalitiepartijen D66 en **VVD** die door de aanwezige politici op het matje worden geroepen, aangezien zij medeverantwoordelijk zijn voor het afschaffen van de basisbeurs.Het CDA, dat bij het afschaffen al een felle tegenstander was, stelt zich kritisch op naar de voormalige coalitiegenoten.","555,555",R,1.0,R,,,,,R,,,
1903,3ea2a876fdc128a6b1832ed5bb5bba11e3d6ba1452d1e8105e925fe0-2-VVD,Immigration,"Interview Joost Eerdmans:'Wij kunnen **VVD** op rechtse koers houden'Zijn speerpunten: een asielstop, beperking van arbeidsmigratie, opvang van vluchtelingen in de regio, herstel van vertrouwen in de politiek en meer woningen.","532,532",N,0.5,R,,,N,,,,,
1904,3ea2a876fdc128a6b1832ed5bb5bba11e3d6ba1452d1e8105e925fe0-30-JA21,Immigration,"Dat is zeker!""**JA21** wil opvang in de regio waar de asielzoekers vandaan komen.Om welke landen gaat het dan?","532,532",R,1.0,R,,,R,,,,,
1905,3ea2a876fdc128a6b1832ed5bb5bba11e3d6ba1452d1e8105e925fe0-44-JA21,Immigration,"Dat moeten we niet willen.""Dan kunt u toch ook de problemen rond deze groep aanpakken in plaats van een algehele asielstop zoals **JA21** in het verkiezingsprogramma voorstelt?""Dat is ook het grote probleem.","532,532",R,1.0,R,,,R,,,,,
1906,3ea2a876fdc128a6b1832ed5bb5bba11e3d6ba1452d1e8105e925fe0-6-JA21,Immigration,"Hij mikt op minstens vijf zetels om deel te kunnen nemen aan een nieuw kabinet.""Als we aan tafel komen, zullen we voorstellen om een minister van Asiel en Migratie te leveren"", zegt **Eerdmans** in een uitgebreid gesprek met NU.nl. ""Daar heb ik zeker goede kandidaten voor.""Zo goed staat JA21 er niet voor in de peilingen.","532,532",N,1.0,N,,,N,,,,,
1907,3ea2a876fdc128a6b1832ed5bb5bba11e3d6ba1452d1e8105e925fe0-6-Overig,Immigration,"Hij mikt op minstens vijf zetels om deel te kunnen nemen aan een nieuw kabinet.""Als we aan tafel komen, zullen we voorstellen om een **minister** van Asiel en Migratie te leveren"", zegt Eerdmans in een uitgebreid gesprek met NU.nl. ""Daar heb ik zeker goede kandidaten voor.""Zo goed staat JA21 er niet voor in de peilingen.","532,532",N,1.0,N,,,N,,,,,
1908,3ea2a876fdc128a6b1832ed5bb5bba11e3d6ba1452d1e8105e925fe0-67-JA21,Immigration,"Dus we moeten vluchtelingen duidelijk maken dat ze geen enkele kans maken.""**JA21** wil een asielstop en merkt ook op dat de opvang onmenselijk is op humanitaire gronden, aangezien mensen gedwongen buiten slapen.Moeten er dan geen extra bedden bij komen?","532,532",R,1.0,R,,,R,,,,,
