unit_id,gold,gpt_response,gpt_rank,gpt_token,gpt_logprob
2f6b7cbfffada7adf74a67d013316fe1bbcddaa68327da84364f3bb8-2-PVV,Sociale zekerheid,Social,7, Social,-15.500052
2f6b7cbfffada7adf74a67d013316fe1bbcddaa68327da84364f3bb8-2-PVV,Sociale zekerheid,Social,8,Order,-15.750052
2f6b7cbfffada7adf74a67d013316fe1bbcddaa68327da84364f3bb8-2-PVV,Sociale zekerheid,Social,9,Answer,-15.875052
48063036ec712ddfa3bfb339402e21ff7b2949c982355a8ed0dffbbb-32-Overig,Energie,Environment,0,Environment,-0.23388681
48063036ec712ddfa3bfb339402e21ff7b2949c982355a8ed0dffbbb-32-Overig,Energie,Environment,1,Infrastructure,-1.8588868
48063036ec712ddfa3bfb339402e21ff7b2949c982355a8ed0dffbbb-32-Overig,Energie,Environment,2,Government,-3.6088867
48063036ec712ddfa3bfb339402e21ff7b2949c982355a8ed0dffbbb-32-Overig,Energie,Environment,3,Energy,-3.8588867
48063036ec712ddfa3bfb339402e21ff7b2949c982355a8ed0dffbbb-32-Overig,Energie,Environment,4,Housing,-5.6088867
48063036ec712ddfa3bfb339402e21ff7b2949c982355a8ed0dffbbb-32-Overig,Energie,Environment,5,Business,-7.6088867
48063036ec712ddfa3bfb339402e21ff7b2949c982355a8ed0dffbbb-32-Overig,Energie,Environment,6,Order,-8.483887
48063036ec712ddfa3bfb339402e21ff7b2949c982355a8ed0dffbbb-32-Overig,Energie,Environment,7,None,-10.233887
48063036ec712ddfa3bfb339402e21ff7b2949c982355a8ed0dffbbb-32-Overig,Energie,Environment,8,Defense,-10.358887
48063036ec712ddfa3bfb339402e21ff7b2949c982355a8ed0dffbbb-32-Overig,Energie,Environment,9,Govern,-10.733887
4d51073c507cd6ffe8b693c50a1b021c8d01988ec16188ac3fc5a2f6-7-GL/PvdA,Werkgelegenheid,Labor,0,Labor,-1.1279553e-05
4d51073c507cd6ffe8b693c50a1b021c8d01988ec16188ac3fc5a2f6-7-GL/PvdA,Werkgelegenheid,Labor,1,Lab,-11.750011
4d51073c507cd6ffe8b693c50a1b021c8d01988ec16188ac3fc5a2f6-7-GL/PvdA,Werkgelegenheid,Labor,2,**,-13.375011
4d51073c507cd6ffe8b693c50a1b021c8d01988ec16188ac3fc5a2f6-7-GL/PvdA,Werkgelegenheid,Labor,3, Labor,-13.500011
4d51073c507cd6ffe8b693c50a1b021c8d01988ec16188ac3fc5a2f6-7-GL/PvdA,Werkgelegenheid,Labor,4,Work,-15.875011
4d51073c507cd6ffe8b693c50a1b021c8d01988ec16188ac3fc5a2f6-7-GL/PvdA,Werkgelegenheid,Labor,5,Code,-16.750011
4d51073c507cd6ffe8b693c50a1b021c8d01988ec16188ac3fc5a2f6-7-GL/PvdA,Werkgelegenheid,Labor,6,Social,-16.875011
4d51073c507cd6ffe8b693c50a1b021c8d01988ec16188ac3fc5a2f6-7-GL/PvdA,Werkgelegenheid,Labor,7,```,-17.750011
4d51073c507cd6ffe8b693c50a1b021c8d01988ec16188ac3fc5a2f6-7-GL/PvdA,Werkgelegenheid,Labor,8,"
",-17.875011
4d51073c507cd6ffe8b693c50a1b021c8d01988ec16188ac3fc5a2f6-7-GL/PvdA,Werkgelegenheid,Labor,9,​,-17.875011
2e091f75e2d4c5b95a1f2ad1fa7610a7f4c363b2315e706258bac522-44-SGP,Geen onderwerp,Rights,0,Rights,-0.00080665236
2e091f75e2d4c5b95a1f2ad1fa7610a7f4c363b2315e706258bac522-44-SGP,Geen onderwerp,Rights,1,None,-7.500807
2e091f75e2d4c5b95a1f2ad1fa7610a7f4c363b2315e706258bac522-44-SGP,Geen onderwerp,Rights,2,Integration,-8.625807
2e091f75e2d4c5b95a1f2ad1fa7610a7f4c363b2315e706258bac522-44-SGP,Geen onderwerp,Rights,3,**,-10.625807
2e091f75e2d4c5b95a1f2ad1fa7610a7f4c363b2315e706258bac522-44-SGP,Geen onderwerp,Rights,4,Government,-10.750807
2e091f75e2d4c5b95a1f2ad1fa7610a7f4c363b2315e706258bac522-44-SGP,Geen onderwerp,Rights,5,Order,-11.875807
2e091f75e2d4c5b95a1f2ad1fa7610a7f4c363b2315e706258bac522-44-SGP,Geen onderwerp,Rights,6,The,-12.250807
2e091f75e2d4c5b95a1f2ad1fa7610a7f4c363b2315e706258bac522-44-SGP,Geen onderwerp,Rights,7,Culture,-12.375807
2e091f75e2d4c5b95a1f2ad1fa7610a7f4c363b2315e706258bac522-44-SGP,Geen onderwerp,Rights,8, Rights,-12.625807
2e091f75e2d4c5b95a1f2ad1fa7610a7f4c363b2315e706258bac522-44-SGP,Geen onderwerp,Rights,9,Education,-13.125807
1bcec6f975c40a53a6a8bbebe0e157837fc0954a1586d03f322c808b-7-CDA,Natuur en Klimaat,Environment,0,Environment,-3.3093824e-05
1bcec6f975c40a53a6a8bbebe0e157837fc0954a1586d03f322c808b-7-CDA,Natuur en Klimaat,Environment,1,None,-10.875033
1bcec6f975c40a53a6a8bbebe0e157837fc0954a1586d03f322c808b-7-CDA,Natuur en Klimaat,Environment,2,**,-12.375033
1bcec6f975c40a53a6a8bbebe0e157837fc0954a1586d03f322c808b-7-CDA,Natuur en Klimaat,Environment,3, Environment,-12.875033
1bcec6f975c40a53a6a8bbebe0e157837fc0954a1586d03f322c808b-7-CDA,Natuur en Klimaat,Environment,4,Environmental,-12.875033
1bcec6f975c40a53a6a8bbebe0e157837fc0954a1586d03f322c808b-7-CDA,Natuur en Klimaat,Environment,5,Defense,-13.250033
1bcec6f975c40a53a6a8bbebe0e157837fc0954a1586d03f322c808b-7-CDA,Natuur en Klimaat,Environment,6,Housing,-14.000033
1bcec6f975c40a53a6a8bbebe0e157837fc0954a1586d03f322c808b-7-CDA,Natuur en Klimaat,Environment,7,Agr,-14.125033
1bcec6f975c40a53a6a8bbebe0e157837fc0954a1586d03f322c808b-7-CDA,Natuur en Klimaat,Environment,8,Order,-15.250033
1bcec6f975c40a53a6a8bbebe0e157837fc0954a1586d03f322c808b-7-CDA,Natuur en Klimaat,Environment,9,Animal,-15.250033
3ed1cc88047ebd54890a4720f325f180095cc9727f1b17b85d056e6e-18-BBB,Energie,Environment,0,Environment,-4.2510914e-05
3ed1cc88047ebd54890a4720f325f180095cc9727f1b17b85d056e6e-18-BBB,Energie,Environment,1,None,-10.750043
3ed1cc88047ebd54890a4720f325f180095cc9727f1b17b85d056e6e-18-BBB,Energie,Environment,2,**,-11.250043
3ed1cc88047ebd54890a4720f325f180095cc9727f1b17b85d056e6e-18-BBB,Energie,Environment,3,Energy,-12.500043
3ed1cc88047ebd54890a4720f325f180095cc9727f1b17b85d056e6e-18-BBB,Energie,Environment,4,Defense,-13.500043
3ed1cc88047ebd54890a4720f325f180095cc9727f1b17b85d056e6e-18-BBB,Energie,Environment,5, Environment,-13.625043
3ed1cc88047ebd54890a4720f325f180095cc9727f1b17b85d056e6e-18-BBB,Energie,Environment,6,Environmental,-14.500043
3ed1cc88047ebd54890a4720f325f180095cc9727f1b17b85d056e6e-18-BBB,Energie,Environment,7,Code,-14.625043
3ed1cc88047ebd54890a4720f325f180095cc9727f1b17b85d056e6e-18-BBB,Energie,Environment,8,Infrastructure,-16.000042
3ed1cc88047ebd54890a4720f325f180095cc9727f1b17b85d056e6e-18-BBB,Energie,Environment,9,The,-16.375042
3cf40e05aae73a8bca5dd15f91bc3d2837726aafb1b96288f7042eb8-1-NSC,Beter Bestuur,Government,0,Government,-7.243103e-05
3cf40e05aae73a8bca5dd15f91bc3d2837726aafb1b96288f7042eb8-1-NSC,Beter Bestuur,Government,1,None,-9.6250725
3cf40e05aae73a8bca5dd15f91bc3d2837726aafb1b96288f7042eb8-1-NSC,Beter Bestuur,Government,2,Code,-12.7500725
3cf40e05aae73a8bca5dd15f91bc3d2837726aafb1b96288f7042eb8-1-NSC,Beter Bestuur,Government,3, Government,-13.6250725
3cf40e05aae73a8bca5dd15f91bc3d2837726aafb1b96288f7042eb8-1-NSC,Beter Bestuur,Government,4,**,-13.7500725
3cf40e05aae73a8bca5dd15f91bc3d2837726aafb1b96288f7042eb8-1-NSC,Beter Bestuur,Government,5,Answer,-14.6250725
3cf40e05aae73a8bca5dd15f91bc3d2837726aafb1b96288f7042eb8-1-NSC,Beter Bestuur,Government,6,Govern,-15.0000725
3cf40e05aae73a8bca5dd15f91bc3d2837726aafb1b96288f7042eb8-1-NSC,Beter Bestuur,Government,7,G,-16.125072
3cf40e05aae73a8bca5dd15f91bc3d2837726aafb1b96288f7042eb8-1-NSC,Beter Bestuur,Government,8,"
",-16.250072
3cf40e05aae73a8bca5dd15f91bc3d2837726aafb1b96288f7042eb8-1-NSC,Beter Bestuur,Government,9,Order,-16.750072
142dd9f8080e28d4b3f887e2e2b062f8a688ea1344260ec223ccb899-162-PVV,Geen onderwerp,None,0,None,-0.0019385119
142dd9f8080e28d4b3f887e2e2b062f8a688ea1344260ec223ccb899-162-PVV,Geen onderwerp,None,1,Integration,-6.8769383
142dd9f8080e28d4b3f887e2e2b062f8a688ea1344260ec223ccb899-162-PVV,Geen onderwerp,None,2,Government,-7.1269383
142dd9f8080e28d4b3f887e2e2b062f8a688ea1344260ec223ccb899-162-PVV,Geen onderwerp,None,3,EU,-10.501939
142dd9f8080e28d4b3f887e2e2b062f8a688ea1344260ec223ccb899-162-PVV,Geen onderwerp,None,4,Rights,-10.626939
142dd9f8080e28d4b3f887e2e2b062f8a688ea1344260ec223ccb899-162-PVV,Geen onderwerp,None,5,Order,-11.501939
142dd9f8080e28d4b3f887e2e2b062f8a688ea1344260ec223ccb899-162-PVV,Geen onderwerp,None,6, None,-11.626939
142dd9f8080e28d4b3f887e2e2b062f8a688ea1344260ec223ccb899-162-PVV,Geen onderwerp,None,7,The,-12.251939
142dd9f8080e28d4b3f887e2e2b062f8a688ea1344260ec223ccb899-162-PVV,Geen onderwerp,None,8,Issue,-12.251939
142dd9f8080e28d4b3f887e2e2b062f8a688ea1344260ec223ccb899-162-PVV,Geen onderwerp,None,9,**,-12.376939
17c0faccdb877c2d0e6cc8b62176221f73372ea6cd1ff380f59f5a52-6-PVV,Immigratie,Integration,0,Integration,-3.750436e-05
17c0faccdb877c2d0e6cc8b62176221f73372ea6cd1ff380f59f5a52-6-PVV,Immigratie,Integration,1,**,-10.250037
17c0faccdb877c2d0e6cc8b62176221f73372ea6cd1ff380f59f5a52-6-PVV,Immigratie,Integration,2,Imm,-13.625037
17c0faccdb877c2d0e6cc8b62176221f73372ea6cd1ff380f59f5a52-6-PVV,Immigratie,Integration,3,Housing,-14.875037
17c0faccdb877c2d0e6cc8b62176221f73372ea6cd1ff380f59f5a52-6-PVV,Immigratie,Integration,4, Integration,-15.500037
17c0faccdb877c2d0e6cc8b62176221f73372ea6cd1ff380f59f5a52-6-PVV,Immigratie,Integration,5,Migration,-16.125038
17c0faccdb877c2d0e6cc8b62176221f73372ea6cd1ff380f59f5a52-6-PVV,Immigratie,Integration,6,###,-16.500038
17c0faccdb877c2d0e6cc8b62176221f73372ea6cd1ff380f59f5a52-6-PVV,Immigratie,Integration,7,None,-17.000038
17c0faccdb877c2d0e6cc8b62176221f73372ea6cd1ff380f59f5a52-6-PVV,Immigratie,Integration,8,﻿,-17.125038
17c0faccdb877c2d0e6cc8b62176221f73372ea6cd1ff380f59f5a52-6-PVV,Immigratie,Integration,9,"
",-17.125038
767cea36c4ef163e582dc0b10d20151c9f35e2c107ac63a481305451-31-VVD,Energie,Business,0,Business,-0.65121347
767cea36c4ef163e582dc0b10d20151c9f35e2c107ac63a481305451-31-VVD,Energie,Business,1,Government,-0.77621347
767cea36c4ef163e582dc0b10d20151c9f35e2c107ac63a481305451-31-VVD,Energie,Business,2,Environment,-4.6512136
767cea36c4ef163e582dc0b10d20151c9f35e2c107ac63a481305451-31-VVD,Energie,Business,3,None,-4.7762136
767cea36c4ef163e582dc0b10d20151c9f35e2c107ac63a481305451-31-VVD,Energie,Business,4,Rights,-9.151214
767cea36c4ef163e582dc0b10d20151c9f35e2c107ac63a481305451-31-VVD,Energie,Business,5,Govern,-9.151214
767cea36c4ef163e582dc0b10d20151c9f35e2c107ac63a481305451-31-VVD,Energie,Business,6,Infrastructure,-9.401214
767cea36c4ef163e582dc0b10d20151c9f35e2c107ac63a481305451-31-VVD,Energie,Business,7,Order,-9.651214
767cea36c4ef163e582dc0b10d20151c9f35e2c107ac63a481305451-31-VVD,Energie,Business,8,Energy,-10.401214
767cea36c4ef163e582dc0b10d20151c9f35e2c107ac63a481305451-31-VVD,Energie,Business,9,Econom,-10.651214
659521a38b416a08cfb7723e7e8cb2d02075023790fa07cc5193a6c3-5-VVD,Geen onderwerp,Government,0,Government,-0.00031019835
659521a38b416a08cfb7723e7e8cb2d02075023790fa07cc5193a6c3-5-VVD,Geen onderwerp,Government,1,None,-8.12531
659521a38b416a08cfb7723e7e8cb2d02075023790fa07cc5193a6c3-5-VVD,Geen onderwerp,Government,2,Govern,-11.87531
659521a38b416a08cfb7723e7e8cb2d02075023790fa07cc5193a6c3-5-VVD,Geen onderwerp,Government,3,Social,-12.75031
659521a38b416a08cfb7723e7e8cb2d02075023790fa07cc5193a6c3-5-VVD,Geen onderwerp,Government,4,Integration,-13.37531
659521a38b416a08cfb7723e7e8cb2d02075023790fa07cc5193a6c3-5-VVD,Geen onderwerp,Government,5, Government,-13.62531
659521a38b416a08cfb7723e7e8cb2d02075023790fa07cc5193a6c3-5-VVD,Geen onderwerp,Government,6,Rights,-14.37531
659521a38b416a08cfb7723e7e8cb2d02075023790fa07cc5193a6c3-5-VVD,Geen onderwerp,Government,7,**,-15.00031
659521a38b416a08cfb7723e7e8cb2d02075023790fa07cc5193a6c3-5-VVD,Geen onderwerp,Government,8,Issue,-15.25031
659521a38b416a08cfb7723e7e8cb2d02075023790fa07cc5193a6c3-5-VVD,Geen onderwerp,Government,9,The,-16.00031
ae965711895cf8c61254eb2e4f98f5f8dacc4dece4364f575b5b4037-2-NSC,Immigratie,Integration,0,Integration,-7.743759e-05
ae965711895cf8c61254eb2e4f98f5f8dacc4dece4364f575b5b4037-2-NSC,Immigratie,Integration,1,**,-9.500077
ae965711895cf8c61254eb2e4f98f5f8dacc4dece4364f575b5b4037-2-NSC,Immigratie,Integration,2,Migration,-13.500077
ae965711895cf8c61254eb2e4f98f5f8dacc4dece4364f575b5b4037-2-NSC,Immigratie,Integration,3,Imm,-14.250077
ae965711895cf8c61254eb2e4f98f5f8dacc4dece4364f575b5b4037-2-NSC,Immigratie,Integration,4,###,-16.250078
ae965711895cf8c61254eb2e4f98f5f8dacc4dece4364f575b5b4037-2-NSC,Immigratie,Integration,5, Integration,-16.500078
ae965711895cf8c61254eb2e4f98f5f8dacc4dece4364f575b5b4037-2-NSC,Immigratie,Integration,6,None,-16.500078
ae965711895cf8c61254eb2e4f98f5f8dacc4dece4364f575b5b4037-2-NSC,Immigratie,Integration,7,*,-16.625078
ae965711895cf8c61254eb2e4f98f5f8dacc4dece4364f575b5b4037-2-NSC,Immigratie,Integration,8,﻿,-16.750078
ae965711895cf8c61254eb2e4f98f5f8dacc4dece4364f575b5b4037-2-NSC,Immigratie,Integration,9,The,-16.875078
ac77c4cee6a1774f98fb98f74e80be06ab7c1b9ed31949986e81b995-4-VVD,Criminaliteits bestrijding,Order,0,Order,-6.749814e-06
ac77c4cee6a1774f98fb98f74e80be06ab7c1b9ed31949986e81b995-4-VVD,Criminaliteits bestrijding,Order,1,**,-12.500007
ac77c4cee6a1774f98fb98f74e80be06ab7c1b9ed31949986e81b995-4-VVD,Criminaliteits bestrijding,Order,2,Code,-13.750007
ac77c4cee6a1774f98fb98f74e80be06ab7c1b9ed31949986e81b995-4-VVD,Criminaliteits bestrijding,Order,3,Issue,-14.500007
ac77c4cee6a1774f98fb98f74e80be06ab7c1b9ed31949986e81b995-4-VVD,Criminaliteits bestrijding,Order,4, Order,-14.750007
ac77c4cee6a1774f98fb98f74e80be06ab7c1b9ed31949986e81b995-4-VVD,Criminaliteits bestrijding,Order,5,"
",-15.125007
ac77c4cee6a1774f98fb98f74e80be06ab7c1b9ed31949986e81b995-4-VVD,Criminaliteits bestrijding,Order,6,The,-15.125007
ac77c4cee6a1774f98fb98f74e80be06ab7c1b9ed31949986e81b995-4-VVD,Criminaliteits bestrijding,Order,7,Environment,-15.500007
ac77c4cee6a1774f98fb98f74e80be06ab7c1b9ed31949986e81b995-4-VVD,Criminaliteits bestrijding,Order,8,```,-16.750008
ac77c4cee6a1774f98fb98f74e80be06ab7c1b9ed31949986e81b995-4-VVD,Criminaliteits bestrijding,Order,9,"""",-17.125008
25f946f1c013e55ebdeadea1228648f579415e0df51e0d86a4385c3c-5-BBB,Energie,Environment,0,Environment,-0.0025490276
25f946f1c013e55ebdeadea1228648f579415e0df51e0d86a4385c3c-5-BBB,Energie,Environment,1,None,-6.002549
25f946f1c013e55ebdeadea1228648f579415e0df51e0d86a4385c3c-5-BBB,Energie,Environment,2,Defense,-10.502549
25f946f1c013e55ebdeadea1228648f579415e0df51e0d86a4385c3c-5-BBB,Energie,Environment,3,Energy,-11.002549
25f946f1c013e55ebdeadea1228648f579415e0df51e0d86a4385c3c-5-BBB,Energie,Environment,4,Infrastructure,-11.627549
25f946f1c013e55ebdeadea1228648f579415e0df51e0d86a4385c3c-5-BBB,Energie,Environment,5,Government,-11.752549
25f946f1c013e55ebdeadea1228648f579415e0df51e0d86a4385c3c-5-BBB,Energie,Environment,6,Order,-12.127549
25f946f1c013e55ebdeadea1228648f579415e0df51e0d86a4385c3c-5-BBB,Energie,Environment,7,Environmental,-12.502549
25f946f1c013e55ebdeadea1228648f579415e0df51e0d86a4385c3c-5-BBB,Energie,Environment,8, Environment,-13.752549
25f946f1c013e55ebdeadea1228648f579415e0df51e0d86a4385c3c-5-BBB,Energie,Environment,9,Business,-13.752549
7444c4fbb557ff80e011d742f2d4aa8d08b0c0a6d2e5958a65b43b64-15-SP,Geen onderwerp,None,0,None,-0.048934568
7444c4fbb557ff80e011d742f2d4aa8d08b0c0a6d2e5958a65b43b64-15-SP,Geen onderwerp,None,1,Government,-3.0489345
7444c4fbb557ff80e011d742f2d4aa8d08b0c0a6d2e5958a65b43b64-15-SP,Geen onderwerp,None,2,Budget,-8.298935
7444c4fbb557ff80e011d742f2d4aa8d08b0c0a6d2e5958a65b43b64-15-SP,Geen onderwerp,None,3,Order,-10.923935
7444c4fbb557ff80e011d742f2d4aa8d08b0c0a6d2e5958a65b43b64-15-SP,Geen onderwerp,None,4,Integration,-11.048935
7444c4fbb557ff80e011d742f2d4aa8d08b0c0a6d2e5958a65b43b64-15-SP,Geen onderwerp,None,5, None,-11.048935
7444c4fbb557ff80e011d742f2d4aa8d08b0c0a6d2e5958a65b43b64-15-SP,Geen onderwerp,None,6,Defense,-11.173935
7444c4fbb557ff80e011d742f2d4aa8d08b0c0a6d2e5958a65b43b64-15-SP,Geen onderwerp,None,7,Education,-11.923935
7444c4fbb557ff80e011d742f2d4aa8d08b0c0a6d2e5958a65b43b64-15-SP,Geen onderwerp,None,8,EU,-12.048935
7444c4fbb557ff80e011d742f2d4aa8d08b0c0a6d2e5958a65b43b64-15-SP,Geen onderwerp,None,9,Govern,-13.048935
463b4fb1dc9b2e28ac2ab9ba5bb69466bb4dd0c8ca6ed6f1f322a9e6-2-Overig,Boeren,Agriculture,0,Agr,-0.0009161015
463b4fb1dc9b2e28ac2ab9ba5bb69466bb4dd0c8ca6ed6f1f322a9e6-2-Overig,Boeren,Agriculture,1,Environment,-7.000916
463b4fb1dc9b2e28ac2ab9ba5bb69466bb4dd0c8ca6ed6f1f322a9e6-2-Overig,Boeren,Agriculture,2,**,-12.5009165
463b4fb1dc9b2e28ac2ab9ba5bb69466bb4dd0c8ca6ed6f1f322a9e6-2-Overig,Boeren,Agriculture,3,Ag,-15.0009165
463b4fb1dc9b2e28ac2ab9ba5bb69466bb4dd0c8ca6ed6f1f322a9e6-2-Overig,Boeren,Agriculture,4, Agriculture,-15.1259165
463b4fb1dc9b2e28ac2ab9ba5bb69466bb4dd0c8ca6ed6f1f322a9e6-2-Overig,Boeren,Agriculture,5,Environmental,-16.125916
463b4fb1dc9b2e28ac2ab9ba5bb69466bb4dd0c8ca6ed6f1f322a9e6-2-Overig,Boeren,Agriculture,6,None,-16.375916
463b4fb1dc9b2e28ac2ab9ba5bb69466bb4dd0c8ca6ed6f1f322a9e6-2-Overig,Boeren,Agriculture,7,Code,-17.000916
463b4fb1dc9b2e28ac2ab9ba5bb69466bb4dd0c8ca6ed6f1f322a9e6-2-Overig,Boeren,Agriculture,8,"
",-17.125916
463b4fb1dc9b2e28ac2ab9ba5bb69466bb4dd0c8ca6ed6f1f322a9e6-2-Overig,Boeren,Agriculture,9,###,-17.875916
98dfb3c3719f1aa9e5cb77e380763ca137ae96bb328b6d8a9f2c6c8d-2-GL/PvdA,Geen onderwerp,Agriculture,0,Agr,-0.12695551
98dfb3c3719f1aa9e5cb77e380763ca137ae96bb328b6d8a9f2c6c8d-2-GL/PvdA,Geen onderwerp,Agriculture,1,Environment,-2.1269555
98dfb3c3719f1aa9e5cb77e380763ca137ae96bb328b6d8a9f2c6c8d-2-GL/PvdA,Geen onderwerp,Agriculture,2,None,-11.626955
98dfb3c3719f1aa9e5cb77e380763ca137ae96bb328b6d8a9f2c6c8d-2-GL/PvdA,Geen onderwerp,Agriculture,3,**,-11.876955
98dfb3c3719f1aa9e5cb77e380763ca137ae96bb328b6d8a9f2c6c8d-2-GL/PvdA,Geen onderwerp,Agriculture,4,Environmental,-12.126955
98dfb3c3719f1aa9e5cb77e380763ca137ae96bb328b6d8a9f2c6c8d-2-GL/PvdA,Geen onderwerp,Agriculture,5, Agriculture,-13.126955
98dfb3c3719f1aa9e5cb77e380763ca137ae96bb328b6d8a9f2c6c8d-2-GL/PvdA,Geen onderwerp,Agriculture,6,Ag,-13.501955
98dfb3c3719f1aa9e5cb77e380763ca137ae96bb328b6d8a9f2c6c8d-2-GL/PvdA,Geen onderwerp,Agriculture,7,The,-14.251955
98dfb3c3719f1aa9e5cb77e380763ca137ae96bb328b6d8a9f2c6c8d-2-GL/PvdA,Geen onderwerp,Agriculture,8,"
",-14.376955
98dfb3c3719f1aa9e5cb77e380763ca137ae96bb328b6d8a9f2c6c8d-2-GL/PvdA,Geen onderwerp,Agriculture,9,Climate,-15.126955
ab7603a2fda71c2a5123cdc2e1fe2fe1e8f25d48038c6feaf099b855-1-VVD,Immigratie,Integration,0,Integration,-0.00012928384
ab7603a2fda71c2a5123cdc2e1fe2fe1e8f25d48038c6feaf099b855-1-VVD,Immigratie,Integration,1,**,-9.25013
ab7603a2fda71c2a5123cdc2e1fe2fe1e8f25d48038c6feaf099b855-1-VVD,Immigratie,Integration,2,Code,-11.25013
ab7603a2fda71c2a5123cdc2e1fe2fe1e8f25d48038c6feaf099b855-1-VVD,Immigratie,Integration,3,Issue,-11.75013
ab7603a2fda71c2a5123cdc2e1fe2fe1e8f25d48038c6feaf099b855-1-VVD,Immigratie,Integration,4,Migration,-11.87513
ab7603a2fda71c2a5123cdc2e1fe2fe1e8f25d48038c6feaf099b855-1-VVD,Immigratie,Integration,5,The,-12.50013
ab7603a2fda71c2a5123cdc2e1fe2fe1e8f25d48038c6feaf099b855-1-VVD,Immigratie,Integration,6,"
",-14.37513
ab7603a2fda71c2a5123cdc2e1fe2fe1e8f25d48038c6feaf099b855-1-VVD,Immigratie,Integration,7, Integration,-15.12513
ab7603a2fda71c2a5123cdc2e1fe2fe1e8f25d48038c6feaf099b855-1-VVD,Immigratie,Integration,8,Answer,-15.37513
ab7603a2fda71c2a5123cdc2e1fe2fe1e8f25d48038c6feaf099b855-1-VVD,Immigratie,Integration,9,Imm,-15.62513
0a809b592403c22dd31bf5e679c38fc9f2c6787753659425c0b4a2e0-62-GL/PvdA,Overheidsfin. op orde,Budget,0,Budget,-2.220075e-06
0a809b592403c22dd31bf5e679c38fc9f2c6787753659425c0b4a2e0-62-GL/PvdA,Overheidsfin. op orde,Budget,1,Government,-14.125002
0a809b592403c22dd31bf5e679c38fc9f2c6787753659425c0b4a2e0-62-GL/PvdA,Overheidsfin. op orde,Budget,2,**,-14.625002
0a809b592403c22dd31bf5e679c38fc9f2c6787753659425c0b4a2e0-62-GL/PvdA,Overheidsfin. op orde,Budget,3,Tax,-15.250002
0a809b592403c22dd31bf5e679c38fc9f2c6787753659425c0b4a2e0-62-GL/PvdA,Overheidsfin. op orde,Budget,4, Budget,-15.750002
0a809b592403c22dd31bf5e679c38fc9f2c6787753659425c0b4a2e0-62-GL/PvdA,Overheidsfin. op orde,Budget,5,Business,-15.875002
0a809b592403c22dd31bf5e679c38fc9f2c6787753659425c0b4a2e0-62-GL/PvdA,Overheidsfin. op orde,Budget,6,None,-15.875002
0a809b592403c22dd31bf5e679c38fc9f2c6787753659425c0b4a2e0-62-GL/PvdA,Overheidsfin. op orde,Budget,7,Labor,-16.750002
0a809b592403c22dd31bf5e679c38fc9f2c6787753659425c0b4a2e0-62-GL/PvdA,Overheidsfin. op orde,Budget,8,Taxes,-17.375002
0a809b592403c22dd31bf5e679c38fc9f2c6787753659425c0b4a2e0-62-GL/PvdA,Overheidsfin. op orde,Budget,9,"
",-17.625002
b022aabcb4d7fc840b84b12c030297c4deebb560a435cc227ad3b4ef-4-VVD,Criminaliteits bestrijding,Defense,0,Defense,-0.07890895
b022aabcb4d7fc840b84b12c030297c4deebb560a435cc227ad3b4ef-4-VVD,Criminaliteits bestrijding,Defense,1,Order,-2.578909
b022aabcb4d7fc840b84b12c030297c4deebb560a435cc227ad3b4ef-4-VVD,Criminaliteits bestrijding,Defense,2,**,-11.578909
b022aabcb4d7fc840b84b12c030297c4deebb560a435cc227ad3b4ef-4-VVD,Criminaliteits bestrijding,Defense,3,Def,-12.953909
b022aabcb4d7fc840b84b12c030297c4deebb560a435cc227ad3b4ef-4-VVD,Criminaliteits bestrijding,Defense,4,Infrastructure,-12.953909
b022aabcb4d7fc840b84b12c030297c4deebb560a435cc227ad3b4ef-4-VVD,Criminaliteits bestrijding,Defense,5, Defense,-13.078909
b022aabcb4d7fc840b84b12c030297c4deebb560a435cc227ad3b4ef-4-VVD,Criminaliteits bestrijding,Defense,6,Code,-13.453909
b022aabcb4d7fc840b84b12c030297c4deebb560a435cc227ad3b4ef-4-VVD,Criminaliteits bestrijding,Defense,7,Safety,-14.203909
b022aabcb4d7fc840b84b12c030297c4deebb560a435cc227ad3b4ef-4-VVD,Criminaliteits bestrijding,Defense,8,"
",-15.453909
b022aabcb4d7fc840b84b12c030297c4deebb560a435cc227ad3b4ef-4-VVD,Criminaliteits bestrijding,Defense,9,Security,-15.828909
a235bd8e5162975bb45b80508b68ffb4bfa6560a8f85b4dc4ffb2e42-24-BBB,Boeren,Culture,0,Culture,-0.014240257
a235bd8e5162975bb45b80508b68ffb4bfa6560a8f85b4dc4ffb2e42-24-BBB,Boeren,Culture,1,None,-4.2642403
a235bd8e5162975bb45b80508b68ffb4bfa6560a8f85b4dc4ffb2e42-24-BBB,Boeren,Culture,2,Agr,-10.38924
a235bd8e5162975bb45b80508b68ffb4bfa6560a8f85b4dc4ffb2e42-24-BBB,Boeren,Culture,3,Business,-11.01424
a235bd8e5162975bb45b80508b68ffb4bfa6560a8f85b4dc4ffb2e42-24-BBB,Boeren,Culture,4,Government,-11.76424
a235bd8e5162975bb45b80508b68ffb4bfa6560a8f85b4dc4ffb2e42-24-BBB,Boeren,Culture,5,Environment,-11.76424
a235bd8e5162975bb45b80508b68ffb4bfa6560a8f85b4dc4ffb2e42-24-BBB,Boeren,Culture,6,Social,-12.13924
