unit_id,doc_id,actor,sentence_id,start,end,text,text_hl,before,after
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::1089::burgers,1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec,burgers,9,1089,1105,"Na „veel gesprekken”, waarbij Van der Valk „altijd het belang en de stabiliteit van de JD voorop [heeft] gesteld”, besloot het bestuur van de  Jonge Democraten de 200.000 euro niet te verstrekken, schrijft Van der Valk in het bericht aan de leden.","Na „veel gesprekken”, waarbij Van der Valk „altijd het belang en de stabiliteit van de JD voorop [heeft] gesteld”, besloot het bestuur van de  **Jonge Democraten** de 200.000 euro niet te verstrekken, schrijft Van der Valk in het bericht aan de leden.",Voorzitter Van der Valk stuurde alleen een schriftelijke verklaring.,Het JD-bestuur kon niet akkoord gaan met de „door het landelijk bestuur gestelde voorwaarden”.
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::1152::politiek,1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec,politiek,9,1152,1164,"Na „veel gesprekken”, waarbij Van der Valk „altijd het belang en de stabiliteit van de JD voorop [heeft] gesteld”, besloot het bestuur van de Jonge Democraten de 200.000 euro niet te verstrekken, schrijft  Van der Valk in het bericht aan de leden.","Na „veel gesprekken”, waarbij Van der Valk „altijd het belang en de stabiliteit van de JD voorop [heeft] gesteld”, besloot het bestuur van de Jonge Democraten de 200.000 euro niet te verstrekken, schrijft  **Van der Valk** in het bericht aan de leden.",Voorzitter Van der Valk stuurde alleen een schriftelijke verklaring.,Het JD-bestuur kon niet akkoord gaan met de „door het landelijk bestuur gestelde voorwaarden”.
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::1198::politiek,1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec,politiek,10,1198,1208,Het  JD-bestuur kon niet akkoord gaan met de „door het landelijk bestuur gestelde voorwaarden”.,Het  **JD-bestuur** kon niet akkoord gaan met de „door het landelijk bestuur gestelde voorwaarden”.,"Na „veel gesprekken”, waarbij Van der Valk „altijd het belang en de stabiliteit van de JD voorop [heeft] gesteld”, besloot het bestuur van de Jonge Democraten de 200.000 euro niet te verstrekken, schrijft Van der Valk in het bericht aan de leden.","Wat die voorwaarden van D66 waren, wordt niet duidelijk."
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::1313::politiek,1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec,politiek,11,1313,1316,"Wat die voorwaarden van  D66 waren, wordt niet duidelijk.","Wat die voorwaarden van  **D66** waren, wordt niet duidelijk.",Het JD-bestuur kon niet akkoord gaan met de „door het landelijk bestuur gestelde voorwaarden”.,Gezonde vereniging.
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::1384::politiek,1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec,politiek,13,1384,1387,"De 90.000 euro die  D66 inhoudt voor het laatste kwartaal van dit jaar, is ongeveer een derde van het subsidiebudget van de Jonge Democraten voor 2023.","De 90.000 euro die  **D66** inhoudt voor het laatste kwartaal van dit jaar, is ongeveer een derde van het subsidiebudget van de Jonge Democraten voor 2023.",Gezonde vereniging.,Het bestuur van de jongerenorganisatie is bezig om „de financiële effecten zoveel mogelijk te beperken.”.
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::1488::politiek,1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec,politiek,13,1488,1504,"De 90.000 euro die D66 inhoudt voor het laatste kwartaal van dit jaar, is ongeveer een derde van het subsidiebudget van de  Jonge Democraten voor 2023.","De 90.000 euro die D66 inhoudt voor het laatste kwartaal van dit jaar, is ongeveer een derde van het subsidiebudget van de  **Jonge Democraten** voor 2023.",Gezonde vereniging.,Het bestuur van de jongerenorganisatie is bezig om „de financiële effecten zoveel mogelijk te beperken.”.
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::1520::politiek,1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec,politiek,14,1520,1527,Het  bestuur van de jongerenorganisatie is bezig om „de financiële effecten zoveel mogelijk te beperken.”.,Het  **bestuur** van de jongerenorganisatie is bezig om „de financiële effecten zoveel mogelijk te beperken.”.,"De 90.000 euro die D66 inhoudt voor het laatste kwartaal van dit jaar, is ongeveer een derde van het subsidiebudget van de Jonge Democraten voor 2023.",Met zo’n 2.500 leden is de Jonge Democraten een van de grotere politieke jongerenorganisaties.
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::1535::politiek,1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec,politiek,14,1535,1554,Het bestuur van de  jongerenorganisatie is bezig om „de financiële effecten zoveel mogelijk te beperken.”.,Het bestuur van de  **jongerenorganisatie** is bezig om „de financiële effecten zoveel mogelijk te beperken.”.,"De 90.000 euro die D66 inhoudt voor het laatste kwartaal van dit jaar, is ongeveer een derde van het subsidiebudget van de Jonge Democraten voor 2023.",Met zo’n 2.500 leden is de Jonge Democraten een van de grotere politieke jongerenorganisaties.
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::1630::politiek,1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec,politiek,15,1630,1641,Met zo’n  2.500 leden is de Jonge Democraten een van de grotere politieke jongerenorganisaties.,Met zo’n  **2.500 leden** is de Jonge Democraten een van de grotere politieke jongerenorganisaties.,Het bestuur van de jongerenorganisatie is bezig om „de financiële effecten zoveel mogelijk te beperken.”.,Dankzij dit ledental en de huidige 24 Tweede Kamerleden van moederpartij D66 is JD financieel een gezonde vereniging.
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::1648::politiek,1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec,politiek,15,1648,1664,Met zo’n 2.500 leden is de  Jonge Democraten een van de grotere politieke jongerenorganisaties.,Met zo’n 2.500 leden is de  **Jonge Democraten** een van de grotere politieke jongerenorganisaties.,Het bestuur van de jongerenorganisatie is bezig om „de financiële effecten zoveel mogelijk te beperken.”.,Dankzij dit ledental en de huidige 24 Tweede Kamerleden van moederpartij D66 is JD financieel een gezonde vereniging.
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::1684::politiek,1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec,politiek,15,1684,1714,Met zo’n 2.500 leden is de Jonge Democraten een van de grotere  politieke jongerenorganisaties.,Met zo’n 2.500 leden is de Jonge Democraten een van de grotere  **politieke jongerenorganisaties**.,Het bestuur van de jongerenorganisatie is bezig om „de financiële effecten zoveel mogelijk te beperken.”.,Dankzij dit ledental en de huidige 24 Tweede Kamerleden van moederpartij D66 is JD financieel een gezonde vereniging.
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::1724::politiek,1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec,politiek,16,1724,1736,Dankzij  dit ledental en de huidige 24 Tweede Kamerleden van moederpartij D66 is JD financieel een gezonde vereniging.,Dankzij  **dit ledental** en de huidige 24 Tweede Kamerleden van moederpartij D66 is JD financieel een gezonde vereniging.,Met zo’n 2.500 leden is de Jonge Democraten een van de grotere politieke jongerenorganisaties.,"De jaarlijkse subsidie van het ministerie van Binnenlandse Zaken, die naar rato wordt verdeeld, bedroeg vorig jaar 290.000 euro."
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::1789::politiek,1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec,politiek,16,1789,1792,Dankzij dit ledental en de huidige 24 Tweede Kamerleden van moederpartij  D66 is JD financieel een gezonde vereniging.,Dankzij dit ledental en de huidige 24 Tweede Kamerleden van moederpartij  **D66** is JD financieel een gezonde vereniging.,Met zo’n 2.500 leden is de Jonge Democraten een van de grotere politieke jongerenorganisaties.,"De jaarlijkse subsidie van het ministerie van Binnenlandse Zaken, die naar rato wordt verdeeld, bedroeg vorig jaar 290.000 euro."
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::1796::politiek,1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec,politiek,16,1796,1798,Dankzij dit ledental en de huidige 24 Tweede Kamerleden van moederpartij D66 is  JD financieel een gezonde vereniging.,Dankzij dit ledental en de huidige 24 Tweede Kamerleden van moederpartij D66 is  **JD** financieel een gezonde vereniging.,Met zo’n 2.500 leden is de Jonge Democraten een van de grotere politieke jongerenorganisaties.,"De jaarlijkse subsidie van het ministerie van Binnenlandse Zaken, die naar rato wordt verdeeld, bedroeg vorig jaar 290.000 euro."
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::1865::overheidsinstanties,1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec,overheidsinstanties,17,1865,1898,"De jaarlijkse subsidie van het  ministerie van Binnenlandse Zaken, die naar rato wordt verdeeld, bedroeg vorig jaar 290.000 euro.","De jaarlijkse subsidie van het  **ministerie van Binnenlandse Zaken**, die naar rato wordt verdeeld, bedroeg vorig jaar 290.000 euro.",Dankzij dit ledental en de huidige 24 Tweede Kamerleden van moederpartij D66 is JD financieel een gezonde vereniging.,Het eigen vermogen bedraagt een half miljoen en wordt deels beheerd door een onafhankelijke stichting.
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::2040::NGOs en verenigingen,1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec,NGOs en verenigingen,18,2040,2064,Het eigen vermogen bedraagt een half miljoen en wordt deels beheerd door een  onafhankelijke stichting.,Het eigen vermogen bedraagt een half miljoen en wordt deels beheerd door een  **onafhankelijke stichting**.,"De jaarlijkse subsidie van het ministerie van Binnenlandse Zaken, die naar rato wordt verdeeld, bedroeg vorig jaar 290.000 euro.",Dat is de reden dat JD niet zo maar twee ton aan de moederpartij kan overmaken.
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::2086::politiek,1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec,politiek,19,2086,2088,Dat is de reden dat  JD niet zo maar twee ton aan de moederpartij kan overmaken.,Dat is de reden dat  **JD** niet zo maar twee ton aan de moederpartij kan overmaken.,Het eigen vermogen bedraagt een half miljoen en wordt deels beheerd door een onafhankelijke stichting.,"„Onze reserves zijn vastgezet”, schrijft voorzitter Van der Valk, „en kunnen daarom niet snel genoeg worden vrijgemaakt voor de verkiezingen”."
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::2187::politiek,1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec,politiek,20,2187,2210,"„Onze reserves zijn vastgezet”, schrijft  voorzitter Van der Valk, „en kunnen daarom niet snel genoeg worden vrijgemaakt voor de verkiezingen”.","„Onze reserves zijn vastgezet”, schrijft  **voorzitter Van der Valk**, „en kunnen daarom niet snel genoeg worden vrijgemaakt voor de verkiezingen”.",Dat is de reden dat JD niet zo maar twee ton aan de moederpartij kan overmaken.,Wandeling met Sigrid Kaag.
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::2303::politiek,1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec,politiek,21,2303,2314,Wandeling met  Sigrid Kaag.,Wandeling met  **Sigrid Kaag**.,"„Onze reserves zijn vastgezet”, schrijft voorzitter Van der Valk, „en kunnen daarom niet snel genoeg worden vrijgemaakt voor de verkiezingen”.","Het is niet geheel onlogisch dat D66 een beroep doet op de financiële middelen van de JD, want de campagnekas is aanzienlijk minder gevuld dan gebruikelijk."
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::2348::politiek,1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec,politiek,22,2348,2351,"Het is niet geheel onlogisch dat  D66 een beroep doet op de financiële middelen van de JD, want de campagnekas is aanzienlijk minder gevuld dan gebruikelijk.","Het is niet geheel onlogisch dat  **D66** een beroep doet op de financiële middelen van de JD, want de campagnekas is aanzienlijk minder gevuld dan gebruikelijk.",Wandeling met Sigrid Kaag.,"Waar de partij voor de Tweede Kamerverkiezingen van 2021 beschikte over een budget van ruim 3 miljoen euro, mede dankzij een donatie van 1 miljoen van een IT-miljardair, staat de teller dit jaar op nog geen 3 ton aan giften voor de campagne."
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::2401::politiek,1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec,politiek,22,2401,2403,"Het is niet geheel onlogisch dat D66 een beroep doet op de financiële middelen van de  JD, want de campagnekas is aanzienlijk minder gevuld dan gebruikelijk.","Het is niet geheel onlogisch dat D66 een beroep doet op de financiële middelen van de  **JD**, want de campagnekas is aanzienlijk minder gevuld dan gebruikelijk.",Wandeling met Sigrid Kaag.,"Waar de partij voor de Tweede Kamerverkiezingen van 2021 beschikte over een budget van ruim 3 miljoen euro, mede dankzij een donatie van 1 miljoen van een IT-miljardair, staat de teller dit jaar op nog geen 3 ton aan giften voor de campagne."
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::2480::politiek,1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec,politiek,23,2480,2486,"Waar de  partij voor de Tweede Kamerverkiezingen van 2021 beschikte over een budget van ruim 3 miljoen euro, mede dankzij een donatie van 1 miljoen van een IT-miljardair, staat de teller dit jaar op nog geen 3 ton aan giften voor de campagne.","Waar de  **partij** voor de Tweede Kamerverkiezingen van 2021 beschikte over een budget van ruim 3 miljoen euro, mede dankzij een donatie van 1 miljoen van een IT-miljardair, staat de teller dit jaar op nog geen 3 ton aan giften voor de campagne.","Het is niet geheel onlogisch dat D66 een beroep doet op de financiële middelen van de JD, want de campagnekas is aanzienlijk minder gevuld dan gebruikelijk.","Ter vergelijking: de VVD haalde al 1,5 miljoen euro op."
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::2495::politiek,1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec,politiek,23,2495,2519,"Waar de partij voor de  Tweede Kamerverkiezingen van 2021 beschikte over een budget van ruim 3 miljoen euro, mede dankzij een donatie van 1 miljoen van een IT-miljardair, staat de teller dit jaar op nog geen 3 ton aan giften voor de campagne.","Waar de partij voor de  **Tweede Kamerverkiezingen** van 2021 beschikte over een budget van ruim 3 miljoen euro, mede dankzij een donatie van 1 miljoen van een IT-miljardair, staat de teller dit jaar op nog geen 3 ton aan giften voor de campagne.","Het is niet geheel onlogisch dat D66 een beroep doet op de financiële middelen van de JD, want de campagnekas is aanzienlijk minder gevuld dan gebruikelijk.","Ter vergelijking: de VVD haalde al 1,5 miljoen euro op."
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::2627::burgers,1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec,burgers,23,2627,2640,"Waar de partij voor de Tweede Kamerverkiezingen van 2021 beschikte over een budget van ruim 3 miljoen euro, mede dankzij een donatie van 1 miljoen van een  IT-miljardair, staat de teller dit jaar op nog geen 3 ton aan giften voor de campagne.","Waar de partij voor de Tweede Kamerverkiezingen van 2021 beschikte over een budget van ruim 3 miljoen euro, mede dankzij een donatie van 1 miljoen van een  **IT-miljardair**, staat de teller dit jaar op nog geen 3 ton aan giften voor de campagne.","Het is niet geheel onlogisch dat D66 een beroep doet op de financiële middelen van de JD, want de campagnekas is aanzienlijk minder gevuld dan gebruikelijk.","Ter vergelijking: de VVD haalde al 1,5 miljoen euro op."
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::2735::politiek,1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec,politiek,24,2735,2738,"Ter vergelijking: de  VVD haalde al 1,5 miljoen euro op.","Ter vergelijking: de  **VVD** haalde al 1,5 miljoen euro op.","Waar de partij voor de Tweede Kamerverkiezingen van 2021 beschikte over een budget van ruim 3 miljoen euro, mede dankzij een donatie van 1 miljoen van een IT-miljardair, staat de teller dit jaar op nog geen 3 ton aan giften voor de campagne.",De partijleiding doet er alles aan om extra geld op te halen.
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::2773::politiek,1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec,politiek,25,2773,2786,De  partijleiding doet er alles aan om extra geld op te halen.,De  **partijleiding** doet er alles aan om extra geld op te halen.,"Ter vergelijking: de VVD haalde al 1,5 miljoen euro op.",Naast de gebruikelijke bedelmailtjes van lijsttrekker Rob Jetten organiseerde de partij de afgelopen weken een online veiling.
1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec::2873::politiek,1e8aa828751110a41ec7291d9fdbc7b9f323b12dc38f34ee2ad0a5ec,politiek,26,2873,2896,Naast de gebruikelijke bedelmailtjes van  lijsttrekker Rob Jetten organiseerde de partij de afgelopen weken een online veiling.,Naast de gebruikelijke bedelmailtjes van  **lijsttrekker Rob Jetten** organiseerde de partij de afgelopen weken een online veiling.,De partijleiding doet er alles aan om extra geld op te halen.,Daarbij konden leden bieden op uitstapjes met bewindslieden – naar een voetbalwedstrijd met Hans Vijlbrief; een wandeling met Sigrid Kaag en haar twee honden; een thuiscollege van Robbert Dijkgraaf.
