variable,jobid,unit_id,topic,text,majority,agreement,NK,NPR,AM,KN,SH,NR,JE,WA
stance,532,3ea2a876fdc128a6b1832ed5bb5bba11e3d6ba1452d1e8105e925fe0-84-JA21,Immigration,"Daarmee speel je heel veel huizen vrij, waar starters kunnen gaan wonen.""**JA21** wil ook de arbeidsmigratie vanuit de Europese Unie beperken.Kunnen bedrijven dan niet meer op zoek naar bijvoorbeeld Oost-Europese werknemers?",R,1,R,NA,NA,R,NA,NA,NA,NA
stance,610,3ed1cc88047ebd54890a4720f325f180095cc9727f1b17b85d056e6e-18-BBB,Environment,In de wandelgangen klonk een alternatieve uitleg: de verkiezingscampagne.Wellicht dat **BBB** en VVD op een later moment minder moeite zouden hebben met de turbines.Maar die partijen zagen uitstel niet zitten.,N,1,N,NA,N,NA,NA,NA,NA,NA
stance,610,3ed1cc88047ebd54890a4720f325f180095cc9727f1b17b85d056e6e-18-VVD,Environment,In de wandelgangen klonk een alternatieve uitleg: de verkiezingscampagne.Wellicht dat BBB en **VVD** op een later moment minder moeite zouden hebben met de turbines.Maar die partijen zagen uitstel niet zitten.,N,1,N,NA,N,NA,NA,NA,NA,NA
stance,610,3ed1cc88047ebd54890a4720f325f180095cc9727f1b17b85d056e6e-32-JA21,Environment,"Alles om het kind te laten slagen”, vatte Bas de Wit (VVD) het samen.„Dit is in eerste plaats een overwinning voor de omwonenden, maar natuurlijk is **JA21** ontzettend blij dat het gezond verstand heeft overwonnen!”, reageerde **JA21-fractievoorzitter** Daniël van den Berg, die vanaf het begin kritisch was.„We hebben veel contact onderhouden met de inwoners, informatie uitgewisseld en het klimaatdrammen een halt toegeroepen.",R,1,R,NA,R,NA,NA,NA,NA,NA
stance,611,3ed8d9d1a609f6f5b36a0610844dcd4460f5a5a9c72dd05ed9ea507a-11-VVD,Environment,"In de gemeenteraad klinkt blijdschap en chagrijn nadat Provinciale Staten maandag de komst van drie windturbines bij de Noorder IJplas blokkeerden.Wat de **VVD** betreft heeft de beslissing vergaande consequenties.„Ze zijn niet geblokkeerd”, corrigeert Stijn Nijssen (VVD).",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,611,3ed8d9d1a609f6f5b36a0610844dcd4460f5a5a9c72dd05ed9ea507a-19-VVD,Environment,"De helft in de haven, de andere helft vermoedelijk langs de randen van stadsdelen Noord en Zuidoost.Wat de **VVD** betreft kunnen die laatste plannen in de prullenbak.„De afwegingen die de Staten maakten gaan om hinder en gezondheidsschade voor omwonenden, het draagvlak bij buurgemeenten en de belemmering van toekomstige woningbouw.",N,0.5,R,NA,N,NA,NA,NA,NA,NA
stance,611,3ed8d9d1a609f6f5b36a0610844dcd4460f5a5a9c72dd05ed9ea507a-32-Denk,Environment,Het was het eerste project in de Regionale Energiestrategie (RES).Wat **denk** je dat dit doet voor het vertrouwen bij alle andere initiatiefnemers en gemeenten?Als het elke keer een politiek spelletje kan worden?,N,1,N,NA,N,NA,NA,NA,NA,NA
stance,611,3ed8d9d1a609f6f5b36a0610844dcd4460f5a5a9c72dd05ed9ea507a-50-Denk,Environment,Dit is het gevolg van de hele tijd negeren en wegbonjouren.Ik **denk** dat dit elke keer zal gebeuren.”Statenlid Michel Becker (BBB) bezegelde het lot van de turbines maandag.,N,1,N,NA,N,NA,NA,NA,NA,NA
stance,611,3ed8d9d1a609f6f5b36a0610844dcd4460f5a5a9c72dd05ed9ea507a-51-BBB,Environment,Ik denk dat dit elke keer zal gebeuren.”Statenlid Michel Becker (**BBB**) bezegelde het lot van de turbines maandag.Hij zag veel onzorgvuldigheden in het plan en maakte zich grote zorgen om de overlast voor omwonenden en hun gezondheid.,R,1,R,NA,R,NA,NA,NA,NA,NA
stance,611,3ed8d9d1a609f6f5b36a0610844dcd4460f5a5a9c72dd05ed9ea507a-56-BBB,Environment,NA,N,1,N,NA,N,NA,NA,NA,NA,NA
stance,620,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-1-GL/PvdA,Environment,NA,L,1,NA,NA,NA,L,NA,NA,L,NA
stance,600,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-1-NSC,Environment,NA,R,1,R,NA,NA,NA,NA,R,NA,NA
stance,620,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-1-VVD,Environment,NA,N,0.5,NA,NA,NA,N,NA,NA,R,NA
stance,620,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-11-NSC,Environment,"Die urgentie ziet hij een stuk minder bij de twee andere partijen die kans maken om op 22 november de grootste te worden.""Bij Pieter **Omtzigt** wordt helemaal niet duidelijk hoe hij de klimaatdoelen van Parijs wil halen.Bij de VVD evenmin.",R,1,NA,NA,NA,R,NA,NA,R,NA
stance,620,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-12-VVD,Environment,"""Bij Pieter Omtzigt wordt helemaal niet duidelijk hoe hij de klimaatdoelen van Parijs wil halen.Bij de **VVD** evenmin.Als ik vraag of je de vervuilers moet aanpakken, of wat we doen aan fossiele subsidies, dan krijg ik geen duidelijk antwoord.",R,1,NA,NA,NA,R,NA,NA,R,NA
stance,620,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-17-BBB,Environment,"Woensdag presenteerde het Planbureau voor de Leefomgeving (PBL) de doorrekeningen van de klimaathoofdstukken uit de verkiezingsprogramma's.Veel partijen, waaronder NSC, **BBB** en CDA, laten hun programma's niet analyseren.Van de partijen die dit wel lieten doen, scoren GroenLinks-PvdA, D66 en Volt het beste.",N,1,NA,NA,NA,N,NA,NA,N,NA
stance,620,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-17-CDA,Environment,"Woensdag presenteerde het Planbureau voor de Leefomgeving (PBL) de doorrekeningen van de klimaathoofdstukken uit de verkiezingsprogramma's.Veel partijen, waaronder NSC, BBB en **CDA**, laten hun programma's niet analyseren.Van de partijen die dit wel lieten doen, scoren GroenLinks-PvdA, D66 en Volt het beste.",N,1,NA,NA,NA,N,NA,NA,N,NA
stance,620,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-17-NSC,Environment,"Woensdag presenteerde het Planbureau voor de Leefomgeving (PBL) de doorrekeningen van de klimaathoofdstukken uit de verkiezingsprogramma's.Veel partijen, waaronder **NSC**, BBB en CDA, laten hun programma's niet analyseren.Van de partijen die dit wel lieten doen, scoren GroenLinks-PvdA, D66 en Volt het beste.",N,1,NA,NA,NA,N,NA,NA,N,NA
stance,620,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-18-D66,Environment,"Veel partijen, waaronder NSC, BBB en CDA, laten hun programma's niet analyseren.Van de partijen die dit wel lieten doen, scoren GroenLinks-PvdA, **D66** en Volt het beste.Die drie partijen brengen met hun plannen de CO2-uitstoot met zo'n 60 procent terug in 2030.",L,1,NA,NA,NA,L,NA,NA,L,NA
stance,620,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-18-GL/PvdA,Environment,"Veel partijen, waaronder NSC, BBB en CDA, laten hun programma's niet analyseren.Van de partijen die dit wel lieten doen, scoren **GroenLinks-PvdA**, D66 en Volt het beste.Die drie partijen brengen met hun plannen de CO2-uitstoot met zo'n 60 procent terug in 2030.",L,1,NA,NA,NA,L,NA,NA,L,NA
stance,620,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-18-Volt,Environment,"Veel partijen, waaronder NSC, BBB en CDA, laten hun programma's niet analyseren.Van de partijen die dit wel lieten doen, scoren GroenLinks-PvdA, D66 en **Volt** het beste.Die drie partijen brengen met hun plannen de CO2-uitstoot met zo'n 60 procent terug in 2030.",L,1,NA,NA,NA,L,NA,NA,L,NA
stance,620,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-20-GL/PvdA,Environment,"Die drie partijen brengen met hun plannen de CO2-uitstoot met zo'n 60 procent terug in 2030.Volgens het PBL kunnen **GL-PvdA** en Volt hun ambitie van 65 procent halen, maar is het waarschijnlijker dat ze iets lager uitkomen.De twee partijen streven net als D66 naar nul uitstoot in 2040.",L,1,NA,NA,NA,L,NA,NA,L,NA
stance,620,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-20-Volt,Environment,"Die drie partijen brengen met hun plannen de CO2-uitstoot met zo'n 60 procent terug in 2030.Volgens het PBL kunnen GL-PvdA en **Volt** hun ambitie van 65 procent halen, maar is het waarschijnlijker dat ze iets lager uitkomen.De twee partijen streven net als D66 naar nul uitstoot in 2040.",L,1,NA,NA,NA,L,NA,NA,L,NA
stance,623,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-21-D66,Environment,"Volgens het PBL kunnen GL-PvdA en Volt hun ambitie van 65 procent halen, maar is het waarschijnlijker dat ze iets lager uitkomen.De twee partijen streven net als **D66** naar nul uitstoot in 2040.Met de huidige plannen zit dat er volgens het PBL niet in.",L,1,NA,NA,NA,L,NA,NA,NA,NA
stance,624,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-21-D66,Environment,"Volgens het PBL kunnen GL-PvdA en Volt hun ambitie van 65 procent halen, maar is het waarschijnlijker dat ze iets lager uitkomen.De twee partijen streven net als **D66** naar nul uitstoot in 2040.Met de huidige plannen zit dat er volgens het PBL niet in.",L,1,L,NA,NA,NA,NA,NA,L,NA
stance,620,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-23-CU,Environment,"Met de huidige plannen zit dat er volgens het PBL niet in.De **ChristenUnie** komt ergens tussen 49 en 61 procent uit, en de VVD tussen 46 à 58 procent CO2-reductie in 2030.De Europese Commissie besloot onder leiding van Timmermans dat in 2030 55 procent minder CO2 moet worden uitgestoten;",L,0.5,NA,NA,NA,L,NA,NA,N,NA
stance,620,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-23-VVD,Environment,"Met de huidige plannen zit dat er volgens het PBL niet in.De ChristenUnie komt ergens tussen 49 en 61 procent uit, en de **VVD** tussen 46 à 58 procent CO2-reductie in 2030.De Europese Commissie besloot onder leiding van Timmermans dat in 2030 55 procent minder CO2 moet worden uitgestoten;",L,0.5,NA,NA,NA,L,NA,NA,N,NA
stance,620,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-24-GL/PvdA,Environment,"De ChristenUnie komt ergens tussen 49 en 61 procent uit, en de VVD tussen 46 à 58 procent CO2-reductie in 2030.De Europese Commissie besloot onder leiding van **Timmermans** dat in 2030 55 procent minder CO2 moet worden uitgestoten;het vorige kabinet nam dit over en hoopte zelfs op 60 procent.",L,1,NA,NA,NA,L,NA,NA,L,NA
stance,620,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-26-GL/PvdA,Environment,het vorige kabinet nam dit over en hoopte zelfs op 60 procent.Volgens **Timmermans** moet er daarom een schepje bovenop bij VVD en NSC.Overigens ziet hij het nog wel zitten om met Omtzigt samen te werken in een coalitie.,N,1,NA,NA,NA,N,NA,NA,N,NA
stance,620,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-26-VVD,Environment,het vorige kabinet nam dit over en hoopte zelfs op 60 procent.Volgens Timmermans moet er daarom een schepje bovenop bij **VVD** en NSC.Overigens ziet hij het nog wel zitten om met Omtzigt samen te werken in een coalitie.,N,1,NA,NA,NA,N,NA,NA,N,NA
stance,620,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-3-GL/PvdA,Environment,"Hij denkt dat ze vrezen kiezers te verliezen.**GroenLinks-PvdA-lijsttrekker** Frans **Timmermans** vindt VVD en Nieuw Sociaal Contract 'onverantwoord' over het klimaat.""De houding van zowel Pieter Omtzigt (NSC) als Dilan Yesilgöz (VVD) is:",N,1,NA,NA,NA,N,NA,NA,N,NA
stance,620,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-3-NSC,Environment,"Hij denkt dat ze vrezen kiezers te verliezen.GroenLinks-PvdA-lijsttrekker Frans Timmermans vindt VVD en Nieuw Sociaal **Contract** 'onverantwoord' over het klimaat.""De houding van zowel Pieter Omtzigt (NSC) als Dilan Yesilgöz (VVD) is:",N,1,NA,NA,NA,N,NA,NA,N,NA
stance,620,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-3-Overig,Environment,"Hij denkt dat ze vrezen kiezers te verliezen.**GroenLinks-PvdA-lijsttrekker** Frans Timmermans vindt VVD en Nieuw Sociaal Contract 'onverantwoord' over het klimaat.""De houding van zowel Pieter Omtzigt (NSC) als Dilan Yesilgöz (VVD) is:",N,1,NA,NA,NA,N,NA,NA,N,NA
stance,622,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-3-VVD,Environment,"Hij denkt dat ze vrezen kiezers te verliezen.GroenLinks-PvdA-lijsttrekker Frans Timmermans vindt **VVD** en Nieuw Sociaal Contract 'onverantwoord' over het klimaat.""De houding van zowel Pieter Omtzigt (NSC) als Dilan Yesilgöz (VVD) is:",N,1,NA,NA,NA,N,NA,NA,N,NA
stance,620,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-4-NSC,Environment,"GroenLinks-PvdA-lijsttrekker Frans Timmermans vindt VVD en Nieuw Sociaal Contract 'onverantwoord' over het klimaat.""De houding van zowel Pieter **Omtzigt** (**NSC**) als Dilan Yesilgöz (VVD) is:ja, klimaat is belangrijk, maar nu even niet.""",N,0.5,NA,NA,NA,N,NA,NA,R,NA
stance,620,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-4-VVD,Environment,"GroenLinks-PvdA-lijsttrekker Frans Timmermans vindt VVD en Nieuw Sociaal Contract 'onverantwoord' over het klimaat.""De houding van zowel Pieter Omtzigt (NSC) als Dilan **Yesilgöz** (**VVD**) is:ja, klimaat is belangrijk, maar nu even niet.""",N,0.5,NA,NA,NA,N,NA,NA,R,NA
stance,620,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-6-GL/PvdA,Environment,"ja, klimaat is belangrijk, maar nu even niet.""Dat burgers zo denken omdat zij zich zorgen maken over hun financiën, begrijpt **Timmermans**, zegt hij tegen Trouw.""Maar voor bestuurders en politici vind ik dat echt onverantwoord.",L,1,NA,NA,NA,L,NA,NA,L,NA
stance,620,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-9-GL/PvdA,Environment,"Die hebben verantwoordelijkheid voor de lange termijn.""Voor de **GroenLinks-PvdA-lijsttrekker**, en voormalig eurocommissaris, is klimaat hét belangrijkste verkiezingsthema.Die urgentie ziet hij een stuk minder bij de twee andere partijen die kans maken om op 22 november de grootste te worden.",L,1,NA,NA,NA,L,NA,NA,L,NA
stance,620,3f229ec22e682572346a5eabbdae272aa5a64e709c352bb09d20d1f1-9-Overig,Environment,"Die hebben verantwoordelijkheid voor de lange termijn.""Voor de **GroenLinks-PvdA-lijsttrekker**, en voormalig eurocommissaris, is klimaat hét belangrijkste verkiezingsthema.Die urgentie ziet hij een stuk minder bij de twee andere partijen die kans maken om op 22 november de grootste te worden.",L,1,NA,NA,NA,L,NA,NA,L,NA
stance,515,3f3cdc51420ae040cc5f66fdc91b9ba66376c4648116ad564a94e4b1-23-GL/PvdA,CivilRights,"Want terwijl rechts extremisme zich gerieflijk in talrijke Kamerzetels nestelt, schreeuwt links extremisme je toe met een spandoek of op TikTok.**Timmermans** hield zijn poot stijf met zijn veroordeling van de leus From the river to the sea..., die vaak wordt gebruikt als oproep om alleJoden te verjagen en die zelfs met de gunstigste interpretatie in het reëel bestaande Midden-Oosten neerkomt op 'laat het ze maar uitvechten'.",N,1,NA,NA,N,N,NA,NA,NA,NA
stance,540,3f3cdc51420ae040cc5f66fdc91b9ba66376c4648116ad564a94e4b1-37-PVV,Immigration,"Yesilgöz neemt van extremisme níét scherp afstand.Omdat de VVD het voor machtsbehoud opportuun achtte, gooide ze de poort voor **Wilders** open.Juist in haar quasi-kritiek op programmapunten van de PVV hoor je het bagatelliseren.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,540,3f3cdc51420ae040cc5f66fdc91b9ba66376c4648116ad564a94e4b1-37-VVD,Immigration,"Yesilgöz neemt van extremisme níét scherp afstand.Omdat de **VVD** het voor machtsbehoud opportuun achtte, gooide ze de poort voor Wilders open.Juist in haar quasi-kritiek op programmapunten van de PVV hoor je het bagatelliseren.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,515,3f3cdc51420ae040cc5f66fdc91b9ba66376c4648116ad564a94e4b1-45-PVV,CivilRights,"En Omtzigt?Die moet dan de buffer zijn, regeren met de **PVV** onmogelijk maken.Hij zegt dat hij niet in zee kan met de PVV zolang die partij in zijn programma grondrechten schendt.",R,1,NA,NA,R,R,NA,NA,NA,NA
stance,524,3f3cdc51420ae040cc5f66fdc91b9ba66376c4648116ad564a94e4b1-46-PVV,CivilRights,"Die moet dan de buffer zijn, regeren met de PVV onmogelijk maken.Hij zegt dat hij niet in zee kan met de **PVV** zolang die partij in zijn programma grondrechten schendt.Hij zou zich als hoeder van die rechten ook totaal ongeloofwaardig maken.",R,1,R,NA,NA,NA,R,NA,NA,NA
stance,540,3f3cdc51420ae040cc5f66fdc91b9ba66376c4648116ad564a94e4b1-48-PVV,Immigration,"Hij zou zich als hoeder van die rechten ook totaal ongeloofwaardig maken.En riskeren dat zijn partij uiteenvalt, net als het CDA eerder, door een coalitie met **Wilders**.Toch, krachtig klinkt zijn weigering niet.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,615,3f62fd40de495f3be14942aec27072e0bde6c9bfbfa72dbe47654add-85-GL/PvdA,Environment,"Zwitserland heeft de levensduur van kerncentrales verlengd naar 80 jaar.De inzet op kernenergie en waterstof is onderhand voor iedereen vanzelfsprekend, nu Frans **Timmermans** nog.Niek Gahrmann",N,0.5,N,NA,R,NA,NA,NA,NA,NA
stance,632,3f6620d9662b7a8a037dbe56a63486913610015db6ed5d0974e54185-18-VVD,Economic,"Beiden schermden ze bij het EenVandaag-debat in Ahoy met de effecten van de CPB-doorrekeningen van hun programma’s.**Yesilgöz** verweet PvdA/GL dat de belastingverhogingen die hij voorstaat, funest uitpakken voor ondernemers: „U plukt mensen kaal.”„Ze doet het iedere keer weer, de zaken van mij en van Jetten verkeerd voorstellen”, zei Timmermans, die in het heetst van de strijd opnieuw zijn stem verhief.",R,1,R,R,NA,NA,NA,NA,NA,NA
stance,632,3f6620d9662b7a8a037dbe56a63486913610015db6ed5d0974e54185-19-D66,Economic,"Yesilgöz verweet PvdA/GL dat de belastingverhogingen die hij voorstaat, funest uitpakken voor ondernemers: „U plukt mensen kaal.”„Ze doet het iedere keer weer, de zaken van mij en van **Jetten** verkeerd voorstellen”, zei Timmermans, die in het heetst van de strijd opnieuw zijn stem verhief.Het was niet de eerste keer dat hij tijdens het debat zo probeerde te overtuigen.",L,0.5,L,N,NA,NA,NA,NA,NA,NA
stance,531,3f6620d9662b7a8a037dbe56a63486913610015db6ed5d0974e54185-23-D66,Immigration,"„U praat zeven talen, maar in ieder geval niet de taal van het volk.”Yesilgöz kreeg het ook aan de stok met Rob **Jetten** van voormalig coalitiepartner **D66**.Op het onderwerp waarop het kabinet-Rutte IV viel – migratie – staan de partijen nog altijd mijlenver van elkaar.",N,1,N,NA,NA,N,NA,NA,NA,NA
stance,531,3f6620d9662b7a8a037dbe56a63486913610015db6ed5d0974e54185-23-VVD,Immigration,"„U praat zeven talen, maar in ieder geval niet de taal van het volk.”**Yesilgöz** kreeg het ook aan de stok met Rob Jetten van voormalig coalitiepartner D66.Op het onderwerp waarop het kabinet-Rutte IV viel – migratie – staan de partijen nog altijd mijlenver van elkaar.",N,1,N,NA,NA,N,NA,NA,NA,NA
stance,531,3f6620d9662b7a8a037dbe56a63486913610015db6ed5d0974e54185-25-D66,Immigration,"Op het onderwerp waarop het kabinet-Rutte IV viel – migratie – staan de partijen nog altijd mijlenver van elkaar.**Jetten** verweet Yesilgöz onder meer dat de VVD verantwoordelijk is voor de crisis op asiel:„We hebben niet te maken met een asielcrisis, maar met een VVD-crisis”, sneerde hij.",L,1,L,NA,NA,L,NA,NA,NA,NA
stance,531,3f6620d9662b7a8a037dbe56a63486913610015db6ed5d0974e54185-25-VVD,Immigration,"Op het onderwerp waarop het kabinet-Rutte IV viel – migratie – staan de partijen nog altijd mijlenver van elkaar.Jetten verweet **Yesilgöz** onder meer dat de **VVD** verantwoordelijk is voor de crisis op asiel:„We hebben niet te maken met een asielcrisis, maar met een VVD-crisis”, sneerde hij.",N,0.5,N,NA,NA,R,NA,NA,NA,NA
stance,531,3f6620d9662b7a8a037dbe56a63486913610015db6ed5d0974e54185-26-VVD,Immigration,"Jetten verweet Yesilgöz onder meer dat de VVD verantwoordelijk is voor de crisis op asiel:„We hebben niet te maken met een asielcrisis, maar met een **VVD-crisis”**, sneerde hij.„Het moet echt niet gekker worden”, counterde Yesilgöz.",N,0.5,N,NA,NA,R,NA,NA,NA,NA
stance,548,3f6620d9662b7a8a037dbe56a63486913610015db6ed5d0974e54185-27-VVD,Immigration,"„We hebben niet te maken met een asielcrisis, maar met een VVD-crisis”, sneerde hij.„Het moet echt niet gekker worden”, counterde **Yesilgöz**.„Het is D66 dat alle problemen op asiel en migratie negeert.”",N,1,N,NA,N,NA,NA,NA,NA,NA
