jobid,unit_id,coder,variable,value,topic,stance
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-128-Overig,NK,stance,Geen/Ander/Neutraal,Environment,N
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-129-D66,AM,stance,Geen/Ander/Neutraal,Environment,N
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-129-D66,NK,stance,Geen/Ander/Neutraal,Environment,N
622,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-129-GL/PvdA,JE,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
622,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-129-GL/PvdA,KN,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-131-D66,AM,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
886,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-131-D66,NK,stance,Sterke EU en vrijhandel,EU,L
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-131-D66,NK,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
886,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-131-D66,NPR,stance,Geen/Ander/Neutraal,EU,N
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-132-Denk,AM,stance,Geen/Ander/Neutraal,Environment,N
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-132-Denk,NK,stance,Geen/Ander/Neutraal,Environment,N
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-137-CU,AM,stance,Geen/Ander/Neutraal,Environment,N
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-137-CU,NK,stance,Geen/Ander/Neutraal,Environment,N
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-137-VVD,AM,stance,Geen/Ander/Neutraal,Environment,N
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-137-VVD,NK,stance,Geen/Ander/Neutraal,Environment,N
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-138-D66,AM,stance,Geen/Ander/Neutraal,Environment,N
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-138-D66,NK,stance,Geen/Ander/Neutraal,Environment,N
671,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-150-NSC,AM,stance,Geen/Ander/Neutraal,Environment,N
622,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-150-NSC,JE,stance,Fossiele industrie,Environment,R
622,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-150-NSC,KN,stance,Geen/Ander/Neutraal,Environment,N
675,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-150-NSC,NK,stance,Geen/Ander/Neutraal,Environment,N
622,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-156-Overig,JE,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
622,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-156-Overig,KN,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
600,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-156-PvdD,NK,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
600,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-156-PvdD,NR,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
704,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-159-PvdD,NK,stance,Duurzame landbouw,Agriculture,L
704,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-159-PvdD,NPR,stance,Duurzame landbouw,Agriculture,L
704,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-160-PvdD,NK,stance,Duurzame landbouw,Agriculture,L
704,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-160-PvdD,NPR,stance,Duurzame landbouw,Agriculture,L
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-163-PvdD,AM,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
704,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-163-PvdD,NK,stance,Duurzame landbouw,Agriculture,L
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-163-PvdD,NK,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
704,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-163-PvdD,NPR,stance,Duurzame landbouw,Agriculture,L
856,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-172-BBB,NK,stance,Geen/Ander/Neutraal,Defense,N
856,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-172-BBB,NPR,stance,Geen/Ander/Neutraal,Defense,N
714,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-173-Overig,AM,stance,Geen/Ander/Neutraal,Agriculture,N
714,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-173-Overig,NK,stance,Geen/Ander/Neutraal,Agriculture,N
787,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-174-BBB,KN,stance,Traditionele Landbouw & landelijke gemeenschappen,Agriculture,R
704,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-174-BBB,NK,stance,Traditionele Landbouw & landelijke gemeenschappen,Agriculture,R
704,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-174-BBB,NPR,stance,Geen/Ander/Neutraal,Agriculture,N
714,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-174-NSC,AM,stance,Geen/Ander/Neutraal,Agriculture,N
714,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-174-NSC,NK,stance,Geen/Ander/Neutraal,Agriculture,N
653,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-176-BBB,KN,stance,Traditionele Landbouw & landelijke gemeenschappen,Agriculture,R
653,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-176-BBB,NK,stance,Traditionele Landbouw & landelijke gemeenschappen,Agriculture,R
653,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-176-BBB,NR,stance,Traditionele Landbouw & landelijke gemeenschappen,Agriculture,R
928,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-184-Overig,NK,stance,Geen/Ander/Neutraal,Government,N
928,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-188-GL/PvdA,NK,stance,Geen/Ander/Neutraal,Government,N
856,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-189-GL/PvdA,NK,stance,Geen/Ander/Neutraal,Defense,N
856,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-189-GL/PvdA,NPR,stance,Geen/Ander/Neutraal,Defense,N
622,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-193-GL/PvdA,JE,stance,Geen/Ander/Neutraal,Environment,N
622,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-193-GL/PvdA,KN,stance,Geen/Ander/Neutraal,Environment,N
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-194-D66,AM,stance,Geen/Ander/Neutraal,Environment,N
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-194-D66,NK,stance,Geen/Ander/Neutraal,Environment,N
670,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-194-GL/PvdA,AM,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
599,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-194-GL/PvdA,NK,stance,Fossiele industrie,Environment,R
599,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-194-GL/PvdA,NR,stance,Geen/Ander/Neutraal,Environment,N
599,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-194-GL/PvdA,WA,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-194-Overig,AM,stance,Geen/Ander/Neutraal,Environment,N
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-194-Overig,NK,stance,Geen/Ander/Neutraal,Environment,N
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-195-D66,AM,stance,Geen/Ander/Neutraal,Environment,N
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-195-D66,NK,stance,Geen/Ander/Neutraal,Environment,N
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-195-GL/PvdA,AM,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-195-GL/PvdA,NK,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
513,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-197-GL/PvdA,KN,stance,Geen/Ander/Neutraal,CivilRights,N
513,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-197-GL/PvdA,SH,stance,Geen/Ander/Neutraal,CivilRights,N
513,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-229-CU,KN,stance,Traditionele waarden,CivilRights,R
513,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-229-CU,SH,stance,Traditionele waarden,CivilRights,R
527,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-229-SGP,NK,stance,Traditionele waarden,CivilRights,R
527,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-229-SGP,NPR,stance,Traditionele waarden,CivilRights,R
513,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-230-D66,KN,stance,"Burgerrechten, vrijheid en minderheidsrechten",CivilRights,L
513,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-230-D66,SH,stance,"Burgerrechten, vrijheid en minderheidsrechten",CivilRights,L
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-30-D66,AM,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-30-D66,NK,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-30-PVV,AM,stance,Fossiele industrie,Environment,R
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-30-PVV,NK,stance,Fossiele industrie,Environment,R
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-31-D66,AM,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-31-D66,NK,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-31-PVV,AM,stance,Fossiele industrie,Environment,R
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-31-PVV,NK,stance,Fossiele industrie,Environment,R
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-32-D66,AM,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-32-D66,NK,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
537,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-38-PVV,AM,stance,Beperken immigratie,Immigration,R
537,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-38-PVV,NK,stance,Beperken immigratie,Immigration,R
537,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-39-PVV,AM,stance,Beperken immigratie,Immigration,R
537,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-39-PVV,NK,stance,Beperken immigratie,Immigration,R
537,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-39-VVD,AM,stance,Beperken immigratie,Immigration,R
537,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-39-VVD,NK,stance,Beperken immigratie,Immigration,R
745,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-40-D66,KN,stance,Bezuinigen; Christelijk onderwijs,Education,R
745,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-40-D66,NK,stance,"Investeren in Onderwijs, Cultuur en Wetenschap",Education,L
537,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-40-VVD,AM,stance,Beperken immigratie,Immigration,R
537,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-40-VVD,NK,stance,Beperken immigratie,Immigration,R
756,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-41-VVD,NK,stance,Bezuinigen; Christelijk onderwijs,Education,R
756,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-41-VVD,SH,stance,Bezuinigen; Christelijk onderwijs,Education,R
745,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-42-VVD,KN,stance,Bezuinigen; Christelijk onderwijs,Education,R
745,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-42-VVD,NK,stance,Bezuinigen; Christelijk onderwijs,Education,R
550,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-52-Overig,AM,stance,Beperken immigratie,Immigration,R
550,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-52-Overig,NK,stance,Beperken immigratie,Immigration,R
537,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-52-PVV,AM,stance,Beperken immigratie,Immigration,R
537,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-52-PVV,NK,stance,Beperken immigratie,Immigration,R
537,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-54-Overig,AM,stance,Beperken immigratie,Immigration,R
537,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-54-Overig,NK,stance,Beperken immigratie,Immigration,R
537,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-54-VVD,AM,stance,Beperken immigratie,Immigration,R
537,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-54-VVD,NK,stance,Beperken immigratie,Immigration,R
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-81-D66,AM,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-81-D66,NK,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
624,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-81-GL/PvdA,JE,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
623,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-81-GL/PvdA,KN,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
624,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-81-GL/PvdA,NK,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-81-PvdD,AM,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-81-PvdD,NK,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-81-SP,AM,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
611,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-81-SP,NK,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
622,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-81-Volt,JE,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
622,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-81-Volt,KN,stance,"Milieu, groen, (nationale) parken, klimaat, duurzame energie",Environment,L
537,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-90-VVD,AM,stance,Geen/Ander/Neutraal,Immigration,N
769,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-90-VVD,KN,stance,Beperken immigratie,Immigration,R
537,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-90-VVD,NK,stance,Beperken immigratie,Immigration,R
766,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-90-VVD,NPR,stance,Beperken immigratie,Immigration,R
537,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-92-PVV,AM,stance,Beperken immigratie,Immigration,R
537,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-92-PVV,NK,stance,Beperken immigratie,Immigration,R
537,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-93-PVV,AM,stance,Beperken immigratie,Immigration,R
537,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-93-PVV,NK,stance,Beperken immigratie,Immigration,R
537,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-94-PVV,AM,stance,Beperken immigratie,Immigration,R
537,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-94-PVV,NK,stance,Beperken immigratie,Immigration,R
650,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-95-GL/PvdA,AM,stance,Sociale zekerheid en armoedebestrijding,Economic,L
650,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-95-GL/PvdA,JE,stance,Geen/Ander/Neutraal,Economic,N
650,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-95-GL/PvdA,KN,stance,Sociale zekerheid en armoedebestrijding,Economic,L
650,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-95-GL/PvdA,NK,stance,Sociale zekerheid en armoedebestrijding,Economic,L
650,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-95-GL/PvdA,NPR,stance,Geen/Ander/Neutraal,Economic,N
650,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-95-GL/PvdA,SH,stance,Geen/Ander/Neutraal,Economic,N
650,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-95-Overig,AM,stance,Sociale zekerheid en armoedebestrijding,Economic,L
650,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-95-Overig,JE,stance,Geen/Ander/Neutraal,Economic,N
650,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-95-Overig,KN,stance,Sociale zekerheid en armoedebestrijding,Economic,L
650,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-95-Overig,NK,stance,Sociale zekerheid en armoedebestrijding,Economic,L
650,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-95-Overig,NPR,stance,Geen/Ander/Neutraal,Economic,N
650,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-95-Overig,SH,stance,Geen/Ander/Neutraal,Economic,N
849,3dd5b4341d1f4418b685df91820ca707663e3725bfdf853b782da9d4-26-Overig,NK,stance,Geen/Ander/Neutraal,Defense,N
849,3dd5b4341d1f4418b685df91820ca707663e3725bfdf853b782da9d4-26-Overig,SH,stance,Geen/Ander/Neutraal,Defense,N
849,3dd5b4341d1f4418b685df91820ca707663e3725bfdf853b782da9d4-27-Overig,NK,stance,Geen/Ander/Neutraal,Defense,N
849,3dd5b4341d1f4418b685df91820ca707663e3725bfdf853b782da9d4-27-Overig,SH,stance,Geen/Ander/Neutraal,Defense,N
518,3dfd13936e23aeb566780a8a1ae0b274e9eef7f58004b15e011b28fa-2-D66,AM,stance,"Burgerrechten, vrijheid en minderheidsrechten",CivilRights,L
518,3dfd13936e23aeb566780a8a1ae0b274e9eef7f58004b15e011b28fa-2-D66,KN,stance,"Burgerrechten, vrijheid en minderheidsrechten",CivilRights,L
518,3dfd13936e23aeb566780a8a1ae0b274e9eef7f58004b15e011b28fa-4-Overig,AM,stance,Geen/Ander/Neutraal,CivilRights,N
542,3dfd13936e23aeb566780a8a1ae0b274e9eef7f58004b15e011b28fa-4-Overig,AM,stance,Geen/Ander/Neutraal,Immigration,N
518,3dfd13936e23aeb566780a8a1ae0b274e9eef7f58004b15e011b28fa-4-Overig,KN,stance,Geen/Ander/Neutraal,CivilRights,N
542,3dfd13936e23aeb566780a8a1ae0b274e9eef7f58004b15e011b28fa-4-Overig,NK,stance,Geen/Ander/Neutraal,Immigration,N
783,3e3b624c9015bbf64ec60991af47b8bfa97f58129e69e1436e51a958-22-D66,JE,stance,Geen/Ander/Neutraal,Economic,N
782,3e3b624c9015bbf64ec60991af47b8bfa97f58129e69e1436e51a958-22-D66,KN,stance,Geen/Ander/Neutraal,Economic,N
635,3e3b624c9015bbf64ec60991af47b8bfa97f58129e69e1436e51a958-22-D66,NK,stance,Sociale zekerheid en armoedebestrijding,Economic,L
635,3e3b624c9015bbf64ec60991af47b8bfa97f58129e69e1436e51a958-22-D66,NPR,stance,Geen/Ander/Neutraal,Economic,N
635,3e3b624c9015bbf64ec60991af47b8bfa97f58129e69e1436e51a958-23-NSC,KN,stance,Geen/Ander/Neutraal,Economic,N
635,3e3b624c9015bbf64ec60991af47b8bfa97f58129e69e1436e51a958-23-NSC,NK,stance,Geen/Ander/Neutraal,Economic,N
635,3e3b624c9015bbf64ec60991af47b8bfa97f58129e69e1436e51a958-23-NSC,NPR,stance,Geen/Ander/Neutraal,Economic,N
652,3e3cbc3f7b93a801c2173062b0c7c575aa507cd6ebd60b27ab65d43e-3-Overig,AM,stance,Geen/Ander/Neutraal,Agriculture,N
652,3e3cbc3f7b93a801c2173062b0c7c575aa507cd6ebd60b27ab65d43e-3-Overig,KN,stance,Geen/Ander/Neutraal,Agriculture,N
652,3e3cbc3f7b93a801c2173062b0c7c575aa507cd6ebd60b27ab65d43e-3-Overig,NK,stance,Geen/Ander/Neutraal,Agriculture,N
652,3e3cbc3f7b93a801c2173062b0c7c575aa507cd6ebd60b27ab65d43e-3-Overig,NR,stance,Geen/Ander/Neutraal,Agriculture,N
652,3e3cbc3f7b93a801c2173062b0c7c575aa507cd6ebd60b27ab65d43e-3-Overig,SH,stance,Geen/Ander/Neutraal,Agriculture,N
566,3e4e21c844e1ca0beb0846fe6344ad0dbdcbc0c96c4e38445af3b0a1-12-BBB,AM,stance,Fossiele industrie,Environment,R
566,3e4e21c844e1ca0beb0846fe6344ad0dbdcbc0c96c4e38445af3b0a1-12-BBB,JE,stance,Fossiele industrie,Environment,R
566,3e4e21c844e1ca0beb0846fe6344ad0dbdcbc0c96c4e38445af3b0a1-12-BBB,KN,stance,Fossiele industrie,Environment,R
566,3e4e21c844e1ca0beb0846fe6344ad0dbdcbc0c96c4e38445af3b0a1-12-BBB,NK,stance,Fossiele industrie,Environment,R
566,3e4e21c844e1ca0beb0846fe6344ad0dbdcbc0c96c4e38445af3b0a1-12-BBB,NPR,stance,Fossiele industrie,Environment,R
566,3e4e21c844e1ca0beb0846fe6344ad0dbdcbc0c96c4e38445af3b0a1-12-BBB,NR,stance,Fossiele industrie,Environment,R
566,3e4e21c844e1ca0beb0846fe6344ad0dbdcbc0c96c4e38445af3b0a1-12-BBB,SH,stance,Fossiele industrie,Environment,R
566,3e4e21c844e1ca0beb0846fe6344ad0dbdcbc0c96c4e38445af3b0a1-13-BBB,AM,stance,Fossiele industrie,Environment,R
566,3e4e21c844e1ca0beb0846fe6344ad0dbdcbc0c96c4e38445af3b0a1-13-BBB,JE,stance,Fossiele industrie,Environment,R
566,3e4e21c844e1ca0beb0846fe6344ad0dbdcbc0c96c4e38445af3b0a1-13-BBB,KN,stance,Fossiele industrie,Environment,R
566,3e4e21c844e1ca0beb0846fe6344ad0dbdcbc0c96c4e38445af3b0a1-13-BBB,NK,stance,Fossiele industrie,Environment,R
566,3e4e21c844e1ca0beb0846fe6344ad0dbdcbc0c96c4e38445af3b0a1-13-BBB,NPR,stance,Fossiele industrie,Environment,R
566,3e4e21c844e1ca0beb0846fe6344ad0dbdcbc0c96c4e38445af3b0a1-13-BBB,NR,stance,Fossiele industrie,Environment,R
566,3e4e21c844e1ca0beb0846fe6344ad0dbdcbc0c96c4e38445af3b0a1-13-BBB,SH,stance,Fossiele industrie,Environment,R
548,3e6df0b403953c0e6a984e2c39502af0b0477bfdc7f09ca94c8bf3a6-15-PVV,AM,stance,Geen/Ander/Neutraal,Immigration,N
548,3e6df0b403953c0e6a984e2c39502af0b0477bfdc7f09ca94c8bf3a6-15-PVV,NK,stance,Geen/Ander/Neutraal,Immigration,N
534,3e6df0b403953c0e6a984e2c39502af0b0477bfdc7f09ca94c8bf3a6-15-VVD,AM,stance,Geen/Ander/Neutraal,Immigration,N
534,3e6df0b403953c0e6a984e2c39502af0b0477bfdc7f09ca94c8bf3a6-15-VVD,NPR,stance,Geen/Ander/Neutraal,Immigration,N
534,3e6df0b403953c0e6a984e2c39502af0b0477bfdc7f09ca94c8bf3a6-16-VVD,AM,stance,Geen/Ander/Neutraal,Immigration,N
769,3e6df0b403953c0e6a984e2c39502af0b0477bfdc7f09ca94c8bf3a6-16-VVD,KN,stance,Geen/Ander/Neutraal,Immigration,N
760,3e6df0b403953c0e6a984e2c39502af0b0477bfdc7f09ca94c8bf3a6-16-VVD,NK,stance,Beperken immigratie,Immigration,R
