variable,jobid,unit_id,topic,text,majority,agreement,AM,NK,KN,SH,NR,NPR,JE,WA
stance,510,d9a7fc30a76c485a4d1678abedf0530c352be9170db446636f2e3c46-40-D66,CivilRights,"Nee, zijn twijfel over**D66** zit dieper, zegt Van Neck. ""Ik heb het idee dat ze meer dan vroeger bezig zijn met randzaken.""Hij formuleert het heel voorzichtig, want hij wil niet de indruk wekken dat hij 'regenboog- issues', zoals hij de standpunten op het gebied van de lhbti+-gemeenschap samenvat, niet belangrijk vindt.",L,0.5,NA,NA,N,L,NA,NA,NA,NA
stance,510,d9a7fc30a76c485a4d1678abedf0530c352be9170db446636f2e3c46-42-D66,CivilRights,"Hij formuleert het heel voorzichtig, want hij wil niet de indruk wekken dat hij 'regenboog- issues', zoals hij de standpunten op het gebied van de lhbti+-gemeenschap samenvat, niet belangrijk vindt.""Die vind ik wél belangrijk, maar ik zou willen dat de partij weer meer focust op de klassieke **D66-** thema's als democratische vernieuwing, onderwijs en werk dat moet lonen.""De peilingen wijzen uit dat veel kiezers van D66 vertrekken richting de lijstcombinatie GroenLinks-PvdA.",N,0.5,NA,NA,N,R,NA,NA,NA,NA
stance,524,dd0265160c23b7e76e564a7ea68dae82509d4ea6325e2aa0d88ca3f2-100-CDA,CivilRights,"Dat zal erg bepalend zijn voor hoeveel zin wij hebben in coalitiedeelname"".Een van de speerpunten van het **CDA** is het gezin , dat de partij wil versterken door onder meer hogere kinderbijslag en een hoger kindgebonden budget.Volgens Bontenbal helpt dat meer dan het minimumloon verhogen:",N,0.5,NA,R,NA,N,NA,NA,NA,NA
stance,513,dd2b40acbdf82e8cd345038532f27c91854370325c05fd2387af9b02-116-D66,CivilRights,Dat gebeurde soms toch.Uiteindelijk meende Dake volgens het Nederlands Dagblad dat **D66** christenen en kerken „miskent als onderdeel van het sociaal kapitaal”.Sinds haar overstap dook ze regelmatig op in jaarverslagen als gulle gever aan haar nieuwe partij.,L,0.5,NA,NA,N,L,NA,NA,NA,NA
stance,507,ddb289fe05405b6db1267e8c84f1d35b3efcec2a5f22bc39c7c3a5e0-123-SGP,CivilRights,"""Hij deed ontzettend zijn best, maar ik zag achteraf pas dat hij zich enorm heeft weggecijferd voor ons.""**Stoffer** erkent dat er tegenwoordig ook ""andere samenstellingen"" zijn dan het traditionele man-vrouwgezin.""Dat is niet ons ideaal, maar onze maatregelen zijn ook gericht op kinderen die in andere samenstellingen opgroeien"".",L,0.5,L,N,NA,NA,NA,NA,NA,NA
stance,512,dfbbb4bab44f3f2b9235abdf3f043f0d7bf6092b3fd282dad6758e98-89-VVD,CivilRights,"Door de komst van partijen als de PVV en Forum voor Democratie is dat niet meer zo.De **VVD** komt van oudsher op voor mensen met een hoger inkomen, een eigen zaak, een koophuis en een auto, mensen die vinden dat ze beknot worden door overbodige regels en die graag minder belasting willen betalen.De liberalen hebben de vrijheid van het individu hoog in het vaandel en zijn bijvoorbeeld voor het recht op abortus en euthanasie.",L,0.5,NA,NA,L,N,NA,NA,NA,NA
stance,510,e2bd896cf7fbbebe9edc884b76d71c3addf64a3070b07ef119395fbb-2-Overig,CivilRights,"Zwarte PietDoor fouten van de politie bij een protest tegen Zwarte Piet in Staphorst zijn demonstranten vorig jaar onvoldoende beschermd tegen relschoppers, geeft demissionair **minister** van justitie Dilan Yesilgöz toe.Ze reageert op een kritisch rapport van de Inspectie Justitie en Veiligheid dat donderdag is gepubliceerd.",L,0.5,NA,NA,L,N,NA,NA,NA,NA
stance,510,e2bd896cf7fbbebe9edc884b76d71c3addf64a3070b07ef119395fbb-2-VVD,CivilRights,"Zwarte PietDoor fouten van de politie bij een protest tegen Zwarte Piet in Staphorst zijn demonstranten vorig jaar onvoldoende beschermd tegen relschoppers, geeft demissionair minister van justitie Dilan **Yesilgöz** toe.Ze reageert op een kritisch rapport van de Inspectie Justitie en Veiligheid dat donderdag is gepubliceerd.",L,0.5,NA,NA,L,N,NA,NA,NA,NA
stance,524,e6e9e2f3bbdd72e430723666b768fd5061f77f80f5f70a5f93741505-171-Overig,CivilRights,"Hij wil eerst wachten op de uitslag.Eerder op de dag hadden **VVD-lijsttrekker** Yesilgöz en **GroenLinks-PvdA-lijsttrekker** Timmermans de aanval op de NSC-leider geopend.Yesilgöz vindt dat Omtzigt een aantal ""oerconservatieve ideeën"" heeft, onder meer over de rechten van vrouwen.",L,0.5,NA,N,NA,L,NA,NA,NA,NA
stance,514,e6e9e2f3bbdd72e430723666b768fd5061f77f80f5f70a5f93741505-75-SGP,CivilRights,11:30GL-PvdA krijt regenboog voor abortuskliniek waar **SGP** actie wilde voerenGroenLinks-PvdA noemt het goed dat de SGP afziet van de actie om in gesprek te gaan met anti-abortusdemonstranten.,N,0.5,R,NA,N,NA,NA,NA,NA,NA
stance,514,e6e9e2f3bbdd72e430723666b768fd5061f77f80f5f70a5f93741505-76-SGP,CivilRights,"GL-PvdA krijt regenboog voor abortuskliniek waar SGP actie wilde voerenGroenLinks-PvdA noemt het goed dat de **SGP** afziet van de actie om in gesprek te gaan met anti-abortusdemonstranten.Kandidaat-Kamerlid Diederik van Dijk was van plan om vanmorgen bij de ingang van een abortuskliniek in Utrecht te staan, maar besloot de actie te verplaatsen.",N,0.5,R,NA,N,NA,NA,NA,NA,NA
stance,514,e6e9e2f3bbdd72e430723666b768fd5061f77f80f5f70a5f93741505-77-Overig,CivilRights,"GroenLinks-PvdA noemt het goed dat de SGP afziet van de actie om in gesprek te gaan met anti-abortusdemonstranten.**Kandidaat-Kamerlid** Diederik van Dijk was van plan om vanmorgen bij de ingang van een abortuskliniek in Utrecht te staan, maar besloot de actie te verplaatsen.Volgens de SGP hadden zich ""tientallen pro-abortusdemonstranten"" bij de kliniek verzameld.",N,0.5,R,NA,N,NA,NA,NA,NA,NA
stance,514,e6e9e2f3bbdd72e430723666b768fd5061f77f80f5f70a5f93741505-78-SGP,CivilRights,"Kandidaat-Kamerlid Diederik van Dijk was van plan om vanmorgen bij de ingang van een abortuskliniek in Utrecht te staan, maar besloot de actie te verplaatsen.Volgens de **SGP** hadden zich ""tientallen pro-abortusdemonstranten"" bij de kliniek verzameld.""Mogelijk is het feit dat we de stoep en het fietspad hebben volgetekend met regenbogen de reden voor de SGP om het gesprek elders te voeren"", zegt GroenLinks-PvdA.",N,0.5,R,NA,N,NA,NA,NA,NA,NA
stance,514,e6e9e2f3bbdd72e430723666b768fd5061f77f80f5f70a5f93741505-79-SGP,CivilRights,"Volgens de SGP hadden zich ""tientallen pro-abortusdemonstranten"" bij de kliniek verzameld.""Mogelijk is het feit dat we de stoep en het fietspad hebben volgetekend met regenbogen de reden voor de **SGP** om het gesprek elders te voeren"", zegt GroenLinks-PvdA.Op sociale media heeft Kamerlid Corinne Ellemeet foto's geplaatst, waaruit blijkt dat ze samen met oud-PvdA-fractievoorzitter Lilianne Ploumen de stoep heeft volgekrijt met een regenboog en teksten als ""jouw lichaam, jouw keuze"":",N,0.5,R,NA,N,NA,NA,NA,NA,NA
stance,527,e6e9e2f3bbdd72e430723666b768fd5061f77f80f5f70a5f93741505-93-NSC,CivilRights,"""Je moet de kiezers duidelijk maken dat er wat te kiezen valt en dat er verschillen zijn tussen partijen en dat doe je door de strijd aan te gaan en niet door weg te blijven bij debatten.""Een ander kritiekpunt op **Omtzigt** is voor Jetten dat hij begin deze week de mogelijkheid van een kabinet over rechts met onder meer de SGP opperde.""Een coalitie met partijen die uit de euro willen, waar vrouwenrechten onder druk komen te staan, waar homorechten niet worden versterkt.""",N,0.5,NA,N,NA,NA,NA,R,NA,NA
stance,497,e73b7f399f9a01dfda4db98a77b7c210fad156a1e4d48c86dc283fa0-42-Overig,CivilRights,Dat kunnen ook activisten en demonstranten zijn.**Minister** Dilan Yesilgöz (Veiligheid en Justitie) erkende dat er meerdere Nederlanders onterecht gesignaleerd staan.De politie zou 'zijn vergeten' deze burgers van de lijst af te halen.,N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,497,e73b7f399f9a01dfda4db98a77b7c210fad156a1e4d48c86dc283fa0-42-VVD,CivilRights,Dat kunnen ook activisten en demonstranten zijn.Minister Dilan **Yesilgöz** (Veiligheid en Justitie) erkende dat er meerdere Nederlanders onterecht gesignaleerd staan.De politie zou 'zijn vergeten' deze burgers van de lijst af te halen.,N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,526,e76f29f39ad41a6b09f0069fea9c5af72aae8822fcb56738f4c6cf8b-15-FvD,CivilRights,"De laatste noemt nog wel kort het probleem met algoritmen, maar alleen in combinatie met sociale media:**FvD** vindt dat die openbaar moeten worden.Tegenover partijen als PVV, FvD, CDA, CU, SP, Denk en BBB, die geen of weinig aandacht hebben voor AI, staat vooral Volt.",N,0.5,NA,R,NA,NA,NA,N,NA,NA
stance,522,e76f29f39ad41a6b09f0069fea9c5af72aae8822fcb56738f4c6cf8b-47-PvdD,CivilRights,Je kunt dat niet negeren.'De **PvdD** merkt op dat AI-systemen worden getraind met teksten en afbeeldingen van schrijvers of artiesten.De partij wil daarom het auteursrecht moderniseren.,L,0.5,NA,L,NA,N,NA,NA,NA,NA
stance,510,e9dc156ce66a12476f15c227eecf34e292e9e747f3d0f5b314939d04-25-NSC,CivilRights,"Alleen al niet, zegt de bijzonder hoogleraar decentrale overheden, omdat Nederlandse rechters sinds 1953 wel direct mogen toetsen aan internationale mensenrechtenverdragen zoals het Europees Verdrag voor de Rechten van de Mens (EVRM).Voorstanders als Pieter **Omtzigt** wijzen er graag op dat Nederland een vreemde eend is:bijna alle Europese landen kennen een vorm van grondwettelijke toetsing.",N,0.5,NA,NA,R,N,NA,NA,NA,NA
stance,507,eab0684932e72cd7c02b8374fbac2ddbefeb53a94345cd209db63e86-118-BBB,CivilRights,"We brengen het wetsvoorstel nu naar buiten en zijn vooral benieuwd wat andere partijen ervan vinden.Het is mooi te zien dat een aantal partijen aangeeft voorstander te zijn, zoals de VVD, of aangeeft dat het onderwerp voltooid leven een vrije kwestie moet zijn, zoals **BBB**.Dat geeft aanknopingspunten.""",L,0.5,L,N,NA,NA,NA,NA,NA,NA
stance,507,eab0684932e72cd7c02b8374fbac2ddbefeb53a94345cd209db63e86-127-D66,CivilRights,"Een rol van de arts werd noodzakelijk geacht om 'alle medische behandelopties goed in kaart te brengen'.**D66** wilde ouderen wel adviseren een arts te raadplegen, maar niet verplichten.Ook vreesde de Raad van State voor een 'samenloop' met de bestaande euthanasiewet.",L,0.5,L,N,NA,NA,NA,NA,NA,NA
stance,507,eab0684932e72cd7c02b8374fbac2ddbefeb53a94345cd209db63e86-141-D66,CivilRights,"Het gaat om ouderen die niet zozeer lijden aan het leven maar die de voortzetting van het leven niet wenselijk vinden, wat bij henzelf 'permanente innerlijke spanning en verzet oproept'.Sinds 2021 is Anne-Marijke Podt (48) lid van de Tweede Kamer voor **D66**.Ze is vooral bekend als woordvoerder asiel en migratie.",L,0.5,N,L,NA,NA,NA,NA,NA,NA
stance,507,eab0684932e72cd7c02b8374fbac2ddbefeb53a94345cd209db63e86-32-D66,CivilRights,"Het politieke debat zal niet direct losbarsten.**D66** nam de tijd.""Hoe geef je eigen regie aan mensen over het levenseinde én zorg je tegelijk voor uiterste zorgvuldigheid?",L,0.5,L,N,NA,NA,NA,NA,NA,NA
stance,507,eab0684932e72cd7c02b8374fbac2ddbefeb53a94345cd209db63e86-6-D66,CivilRights,"Politiek mag het wat stiller zijn geweest, maar in de samenleving is de discussie onder de oppervlakte steeds door blijven gaan.Met een initiatiefwet van **D66** in de hand reisde ze vergaderzaaltjes af.Ze sprak met artsen, juristen, ethici, filosofen, theologen.",L,0.5,L,N,NA,NA,NA,NA,NA,NA
stance,507,eab0684932e72cd7c02b8374fbac2ddbefeb53a94345cd209db63e86-9-D66,CivilRights,"En met de pleitbezorgers van het eerste uur, de Nederlandse Vereniging voor Vrijwillige Euthanasie.Is het voorstel van **D66** zorgvuldig genoeg?Hoe wegen deskundigen de ethische en juridische dilemma's?",L,0.5,L,N,NA,NA,NA,NA,NA,NA
stance,525,ebc13f2fa4b73a40904f65e2350765bf642403b54324dbe77749abea-11-D66,CivilRights,"""De samenleving moet ouderdom eren in plaats van deze 'voltooidlevenwet' faciliteren"", zegt Bikker.De regeringspartijen ChristenUnie en **D66** botsen vaak over medisch-ethische onderwerpen.Die werden bij de laatste twee formaties min of meer geparkeerd.",L,0.5,NA,N,NA,NA,NA,L,NA,NA
stance,507,ebc13f2fa4b73a40904f65e2350765bf642403b54324dbe77749abea-26-PVV,CivilRights,"""Zijn eigen kiezer zal hem hopelijk overtuigen"", zegt hij.Omtzigt heeft eerder gezegd dat hij weinig zin heeft in regeren met de **PVV**, omdat de standpunten van die partij ""aan de rechtsstaat raken"".Ook de uitspraak van Wilders dat de scherpe kantjes er vanaf zijn bij hem, veranderde daar niets aan.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,512,eca19c69179006158af954ab00dca1363e9bf521dd84a0c3b0199694-10-D66,CivilRights,"die maakte zich zorgen over de consistentie van de doodswens, en over de vraag waardoor die precies wordt ingegeven.**D66** heeft daarnaar geluisterd.De kern van het wetsvoorstel blijft zelfbeschikking, maar de bedenktijd gaat van twee naar zes maanden.",L,0.5,NA,NA,N,L,NA,NA,NA,NA
stance,526,f21c0155a6458de910551720695e31ecbbc696f44f78ed1c457f4c8c-1-FvD,CivilRights,NA,N,0.5,NA,N,NA,NA,NA,R,NA,NA
stance,508,f21c0155a6458de910551720695e31ecbbc696f44f78ed1c457f4c8c-4-D66,CivilRights,NA,L,0.5,L,N,NA,NA,NA,NA,NA,NA
stance,525,f71b94b5fa9742686ceffb3b578d856310dbb9a91bbb6ce38d9c7b19-8-SGP,CivilRights,"Wetenschappers pleiten voor aanpassing om beter te kunnen onderzoeken waarom vruchtbaarheidsbehandelingen niet aanslaan of hoe erfelijke aandoeningen kunnen worden voorkomen.Maar deze wensen liggen politiek gevoelig, vooral bij de ChristenUnie en **SGP**.De Gezondheidsraad heeft de zogeheten beschermwaardigheid van embryo's afgewogen tegen het belang van onderzoek na 14 dagen.",N,0.5,NA,R,NA,NA,NA,N,NA,NA
stance,527,f72065ebd88890c2071ccec3f7437087f0c9b80168deedac508ea830-1-SGP,CivilRights,NA,N,0.5,NA,R,NA,NA,NA,N,NA,NA
stance,506,f9efd3013ca6f565db00694ff52a0a618a4e08bc163357c0b710c0a0-17-D66,CivilRights,"De CDA-achterban scoort ongeveer net zo hoog.Behoorlijk wat kiezers van linkse partijen als Volt (20 procent), GroenLinks-PvdA (12 procent) en **D66** (8 procent) zijn eveneens voorstander – een ander deel oordeelde ‘neutraal’.„Opvallend is dat relatief weinig kiezers zeggen: dit kan echt niet, het intrekken van het stemrecht”, zegt Rooduijn.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,506,f9efd3013ca6f565db00694ff52a0a618a4e08bc163357c0b710c0a0-17-Volt,CivilRights,"De CDA-achterban scoort ongeveer net zo hoog.Behoorlijk wat kiezers van linkse partijen als **Volt** (20 procent), GroenLinks-PvdA (12 procent) en D66 (8 procent) zijn eveneens voorstander – een ander deel oordeelde ‘neutraal’.„Opvallend is dat relatief weinig kiezers zeggen: dit kan echt niet, het intrekken van het stemrecht”, zegt Rooduijn.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,524,f9efd3013ca6f565db00694ff52a0a618a4e08bc163357c0b710c0a0-21-GL/PvdA,CivilRights,"Het grootste deel van de kiezers vindt dat een onafhankelijke rechter een besluit van het parlement mag terugdraaien als het „de rechten van individuen of groepen in de samenleving” schendt.Vooral de achterbannen van D66, Volt en **GroenLinks-PvdA** zijn het daarmee eens.Rechtszaken over klimaatbeleid hebben in hun voordeel uitgepakt.",L,0.5,NA,N,NA,L,NA,NA,NA,NA
stance,527,f9efd3013ca6f565db00694ff52a0a618a4e08bc163357c0b710c0a0-25-Overig,CivilRights,"Bij VVD, SGP- en BBB-kiezers is die steun veel minder.„Klimaatbeleid is een zaak van de politiek en niet van de rechter”, zei **SGP-lijsttrekker** Chris Stoffer begin dit jaar.VVD en SGP vinden elkaar ook op de stelling ‘het recht op protesteren moet worden beschermd, ook als demonstranten anderen tot last zijn’ – die bescherming kan wel een tandje minder, vinden hun kiezers.",L,0.5,NA,L,NA,NA,NA,N,NA,NA
stance,506,f9efd3013ca6f565db00694ff52a0a618a4e08bc163357c0b710c0a0-26-VVD,CivilRights,"„Klimaatbeleid is een zaak van de politiek en niet van de rechter”, zei SGP-lijsttrekker Chris Stoffer begin dit jaar.**VVD** en SGP vinden elkaar ook op de stelling ‘het recht op protesteren moet worden beschermd, ook als demonstranten anderen tot last zijn’ – die bescherming kan wel een tandje minder, vinden hun kiezers.Ook hier sluit de CDA-achterban aan.",L,0.5,N,L,NA,NA,NA,NA,NA,NA
stance,506,f9efd3013ca6f565db00694ff52a0a618a4e08bc163357c0b710c0a0-27-CDA,CivilRights,"VVD en SGP vinden elkaar ook op de stelling ‘het recht op protesteren moet worden beschermd, ook als demonstranten anderen tot last zijn’ – die bescherming kan wel een tandje minder, vinden hun kiezers.Ook hier sluit de **CDA-achterban** aan.Rooduijn zegt dat daarbij meespeelt welke groepen nu protesteren, of dat onlangs hebben gedaan.",N,0.5,N,R,NA,NA,NA,NA,NA,NA
stance,506,f9efd3013ca6f565db00694ff52a0a618a4e08bc163357c0b710c0a0-35-GL/PvdA,CivilRights,aan boze boeren die lang het straatbeeld bepaalden.Bij linkse partijen als **GroenLinks-PvdA** en Partij voor de Dieren is ruim de helft er voorstander van demonstranten altijd te beschermen – ruim 40 procent is tegen of neutraal.„Voor die kiezers geldt dus: er zijn grenzen.,L,0.5,L,N,NA,NA,NA,NA,NA,NA
stance,506,f9efd3013ca6f565db00694ff52a0a618a4e08bc163357c0b710c0a0-35-PvdD,CivilRights,aan boze boeren die lang het straatbeeld bepaalden.Bij linkse partijen als GroenLinks-PvdA en Partij voor de **Dieren** is ruim de helft er voorstander van demonstranten altijd te beschermen – ruim 40 procent is tegen of neutraal.„Voor die kiezers geldt dus: er zijn grenzen.,L,0.5,L,N,NA,NA,NA,NA,NA,NA
stance,497,fc23b334966e279372b969377ea6af423942b0ee2cfef3376f1c0184-19-PVV,CivilRights,"Verrassend is dat allemaal niet, maar wie flirt met de PVV moet beseffen dat hij - of in dit geval:zij - niet alleen het eigen land verwondt door de haatdragende en discriminerende standpunten van **Wilders** wit te wassen, hoe hard hij ook roept dat die even 'geen prioriteit' hebben.Dit gevaarlijke spel heeft ook een internationale dimensie, het ondergraaft de toch al wankele positie van Europa in het mondiale krachtenveld.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,517,fc8fd97263ceff86f8656f5c544dd19becd3c6295d7f7b9568c367b6-21-CDA,CivilRights,"Lokaal zijn we het CDA-verhaal blijven vertellen, landelijk zijn ze daar van afgeweken.Met **Bontenbal** koersen ze weer terug.”Dat verhaal gaat over gemeenschapszin, omzien naar elkaar en het belang van een „fatsoenlijk land”.",N,0.5,R,NA,N,NA,NA,NA,NA,NA
stance,526,fcd78d10c29928d6f1ba0de8e458e525b04ca4b92b900c772d16b1ea-30-GL/PvdA,CivilRights,"hijzelf is er niet meer, maar zijn internationale geest waart gelukkig nog rond in de PvdA.Ik vertrouw **GroenLinks** hier minder, omdat daar bij sommigen het fantasierijke idee heeft postgevat dat Hamas, feminisme, lhbti- en mensenrechten prima samengaan.Ook Palestijnen hoeven niet in sprookjes te geloven.",L,0.5,NA,N,NA,NA,NA,L,NA,NA
stance,513,fd9348bddf7b34e682af375eae79ae05a6e59d71a3d659ac97853d93-23-NSC,CivilRights,"De VVD is volgens haar „in principe een bondgenoot op het gebied van abortus”, maar zal regeren belangrijker vinden dan dit thema.Yesilgöz wil een rechts kabinet met **Omtzigt** vormen, denkt Ellemeet.„En dan sneuvelt abortus uit het strafrecht als eerste.”",N,0.5,NA,NA,R,N,NA,NA,NA,NA
stance,513,fd9348bddf7b34e682af375eae79ae05a6e59d71a3d659ac97853d93-27-CDA,CivilRights,"De afgelopen twee jaar is de abortuswetgeving weliswaar verbreed, maar Ellemeet is niet gerust op wat er gaat komen.„Heel veel mensen zijn zich er niet van bewust dat Omtzigt nog conservatiever over abortus heeft gestemd dan het **CDA.”**VROUWENRECHTEN",N,0.5,NA,NA,N,R,NA,NA,NA,NA
